QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
NP_418394.3	COG0548	223622	3.67e-87	43.774	ArgB	N-acetylglutamate kinase	E	Amino acid transport and metabolism
NP_418395.1	COG0165	223243	0.0	59.3	ArgH	Argininosuccinate lyase	E	Amino acid transport and metabolism
NP_418396.1	COG0583	223656	4.32e-62	32.89	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
NP_418397.2	COG1249	224169	0.0	36.9	Lpd	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase	C	Energy production and conversion
NP_418398.2	COG1309	224228	1.13e-11	23.497	AcrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	K	Transcription
NP_418400.1	COG2265	225174	4.1e-124	32.796	TrmA	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family	J	Translation, ribosomal structure and biogenesis
NP_418401.1	COG4206	226664	0.0	67.476	BtuB	Outer membrane cobalamin receptor protein BtuB	H	Coenzyme transport and metabolism
NP_418402.2	COG0796	223867	2.02e-121	51.481	MurI	Glutamate racemase	M	Cell wall/membrane/envelope biogenesis
NP_418403.1	COG0812	223882	2.81e-138	39.521	MurB	UDP-N-acetylenolpyruvoylglucosamine reductase	M	Cell wall/membrane/envelope biogenesis
NP_418404.1	COG0340	223417	2.19e-93	44.77	BirA2	Biotin-(acetyl-CoA carboxylase) ligase	H	Coenzyme transport and metabolism
NP_418405.1	COG1072	223998	3.49e-161	61.938	CoaA	Panthothenate kinase	H	Coenzyme transport and metabolism
NP_418407.1	COG0050	223128	0.0	87.532	TufA	Translation elongation factor EF-Tu, a GTPase	J	Translation, ribosomal structure and biogenesis
NP_418408.1	COG0690	223762	7.64e-22	53.425	SecE	Preprotein translocase subunit SecE	U	Intracellular trafficking, secretion, and vesicular transport
NP_418409.1	COG0250	223328	1.67e-85	55.429	NusG	Transcription termination/antitermination protein NusG	K	Transcription
NP_418410.1	COG0080	223158	2.67e-78	70.213	RplK	Ribosomal protein L11	J	Translation, ribosomal structure and biogenesis
NP_418411.1	COG0081	223159	2.68e-110	61.842	RplA	Ribosomal protein L1	J	Translation, ribosomal structure and biogenesis
NP_418412.1	COG0244	223322	1.97e-55	45.399	RplJ	Ribosomal protein L10	J	Translation, ribosomal structure and biogenesis
NP_418413.1	COG0222	223300	3.89e-35	62.903	RplL	Ribosomal protein L7/L12	J	Translation, ribosomal structure and biogenesis
NP_418414.1	COG0085	223163	0.0	52.448	RpoB	DNA-directed RNA polymerase, beta subunit/140 kD subunit	K	Transcription
NP_418415.1	COG0086	223164	0.0	52.265	RpoC	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	K	Transcription
NP_418417.1	COG1060	223988	4.05e-119	28.451	ThiH	2-iminoacetate synthase ThiH/Menaquinone biosynthesis enzymes MqnC and MqnE	H	Coenzyme transport and metabolism
NP_418418.2	COG2022	224933	1.1e-155	65.234	ThiG	Thiazole synthase ThiGH, ThiG subunit (thiamin biosynthesis)	H	Coenzyme transport and metabolism
YP_026279.1	COG2104	225015	5.29e-26	43.939	ThiS	Sulfur carrier protein ThiS (thiamine biosynthesis)	H	Coenzyme transport and metabolism
NP_418420.4	COG0476	223552	1.05e-89	51.793	ThiF	Molybdopterin or thiamine biosynthesis adenylyltransferase	H	Coenzyme transport and metabolism
NP_418421.1	COG0352	223429	4.1e-75	42.268	ThiE	Thiamine monophosphate synthase	H	Coenzyme transport and metabolism
NP_418422.1	COG0422	223499	0.0	69.281	ThiC	4-amino-2-methyl-5-hydroxymethylpyrimidine (HMP) synthase ThiC	H	Coenzyme transport and metabolism
NP_418423.1	COG3160	225702	2.34e-96	87.654	Rsd	Regulator of sigma D	K	Transcription
YP_026280.1	COG2816	225373	2.76e-140	55.849	NPY1	NADH pyrophosphatase NudC, Nudix superfamily	F	Nucleotide transport and metabolism
NP_418425.1	COG0407	223484	0.0	57.224	HemE	Uroporphyrinogen-III decarboxylase HemE	H	Coenzyme transport and metabolism
NP_418426.2	COG1515	224432	7.76e-101	55.814	Nfi	Deoxyinosine 3'-endonuclease (endonuclease V)	L	Replication, recombination and repair
NP_418427.1	COG3068	225610	2.95e-134	94.845	YjaG	Uncharacterized conserved protein YjaG, DUF416 family	S	Function unknown
NP_418428.1	COG0776	223847	6.1e-41	61.111	HimA	Bacterial nucleoid DNA-binding protein IHF-alpha	L	Replication, recombination and repair
NP_418430.2	COG3678	226203	2.17e-29	33.607	CpxP	Periplasmic chaperone Spy, Spy/CpxP family	O	Posttranslational modification, protein turnover, chaperones
NP_418431.1	COG0642	223715	7.34e-54	37.712	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
NP_418432.1	COG2204	225114	0.0	54.688	AtoC	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	T	Signal transduction mechanisms
NP_418433.1	COG0151	223229	0.0	64.884	PurD	Phosphoribosylamine-glycine ligase	F	Nucleotide transport and metabolism
NP_418434.1	COG0138	223216	0.0	68.182	PurH	AICAR transformylase/IMP cyclohydrolase PurH	F	Nucleotide transport and metabolism
NP_418436.1	COG0456	223532	2.03e-09	37.5	RimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	J	Translation, ribosomal structure and biogenesis
NP_418437.1	COG1897	224809	0.0	73.941	MetA	Homoserine O-succinyltransferase	E	Amino acid transport and metabolism
NP_418438.1	COG2225	225135	0.0	50.092	AceB	Malate synthase	C	Energy production and conversion
NP_418439.1	COG2224	225134	0.0	80.0	AceA	Isocitrate lyase	C	Energy production and conversion
NP_418440.1	COG4579	226945	0.0	93.253	AceK	Isocitrate dehydrogenase kinase/phosphatase	T	Signal transduction mechanisms
NP_418442.2	COG1414	224332	4.87e-93	42.742	IclR	DNA-binding transcriptional regulator, IclR family	K	Transcription
NP_418443.1	COG1410	224328	0.0	65.82	MetH2	Methionine synthase I, cobalamin-binding domain	E	Amino acid transport and metabolism
NP_418444.1	COG1283	224202	0.0	50.936	NptA	Na+/phosphate symporter	P	Inorganic ion transport and metabolism
NP_418445.1	COG3340	225877	6.45e-105	54.911	PepE	Peptidase E	E	Amino acid transport and metabolism
NP_418446.1	COG1187	224108	3.41e-85	44.8	RsuA	Pseudouridylate synthase RsuA, specific for 16S rRNA U516  and 23S rRNA U2605	J	Translation, ribosomal structure and biogenesis
NP_418448.1	COG0527	223601	5.7e-159	39.246	MetL1	Aspartate kinase	E	Amino acid transport and metabolism
NP_418449.1	COG0166	223244	0.0	54.472	Pgi	Glucose-6-phosphate isomerase	G	Carbohydrate transport and metabolism
NP_418454.1	COG3223	225764	1.35e-47	72.263	PsiE	Phosphate starvation-inducible membrane PsiE (function unknown)	R	General function prediction only
NP_418455.1	COG0477	223553	0.001	20.282	ProP	MFS family permease, includes anhydromuropeptide permease AmpG	G	Carbohydrate transport and metabolism
NP_418456.1	COG3833	226354	7.52e-120	55.853	MalG	ABC-type maltose transport system, permease component MalG	G	Carbohydrate transport and metabolism
NP_418457.1	COG1175	224096	3.45e-74	39.785	UgpA	ABC-type sugar transport system, permease component	G	Carbohydrate transport and metabolism
NP_418458.1	COG2182	225093	8.46e-164	42.118	MalE	Maltose-binding periplasmic protein MalE	G	Carbohydrate transport and metabolism
NP_418459.1	COG3839	226359	2.11e-176	53.352	MalK	ABC-type sugar transport system, ATPase component MalK	G	Carbohydrate transport and metabolism
NP_418460.1	COG4580	226946	0.0	68.132	LamB	Maltoporin (phage lambda and maltose receptor)	G	Carbohydrate transport and metabolism
NP_418463.4	COG3161	225703	1.14e-56	43.275	UbiC	4-hydroxybenzoate synthetase (chorismate-pyruvate lyase)	H	Coenzyme transport and metabolism
NP_418464.1	COG0382	223459	4.03e-86	44.637	UbiA	4-hydroxybenzoate polyprenyltransferase	H	Coenzyme transport and metabolism
NP_418465.4	COG2937	225488	0.0	72.963	PlsB	Glycerol-3-phosphate O-acyltransferase	I	Lipid transport and metabolism
NP_418466.1	COG0818	223888	4.25e-53	64.463	DgkA	Diacylglycerol kinase	I	Lipid transport and metabolism
NP_418467.1	COG1974	224885	9.33e-87	51.244	LexA	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	K	Transcription
NP_418468.3	COG0534	223608	8.38e-80	32.723	NorM	Na+-driven multidrug efflux pump, DinF/NorM/MATE family	V	Defense mechanisms
NP_418469.1	COG3237	225777	7.05e-18	49.231	yjbJ	Uncharacterized conserved protein YjbJ, UPF0337 family	S	Function unknown
NP_418470.4	COG0735	223806	7.14e-51	35.172	Fur	Fe2+ or Zn2+ uptake regulation protein Fur/Zur	P	Inorganic ion transport and metabolism
NP_418473.3	COG0042	223120	9.95e-122	35.976	DusA	tRNA-dihydrouridine synthase	J	Translation, ribosomal structure and biogenesis
NP_418475.1	COG0604	223677	1.13e-110	42.9	Qor	NADPH:quinone reductase or related Zn-dependent oxidoreductase	C	Energy production and conversion
NP_418476.1	COG0305	223382	0.0	50.34	DnaB	Replicative DNA helicase	L	Replication, recombination and repair
NP_418477.1	COG0787	223858	0.0	53.297	Alr	Alanine racemase	M	Cell wall/membrane/envelope biogenesis
NP_418478.1	COG1448	224365	0.0	60.957	TyrB	Aspartate/aromatic aminotransferase	E	Amino acid transport and metabolism
NP_418479.1	COG3700	226223	9.43e-173	83.682	AphA	Acid phosphatase, class B	P	Inorganic ion transport and metabolism
NP_418480.1	COG0432	223509	1.45e-64	42.754	YjbQ	Thiamin phosphate synthase YjbQ, UPF0047 family	H	Coenzyme transport and metabolism
NP_418481.1	COG2315	225197	7.87e-55	49.573	MmcQ	Predicted DNA-binding protein with ‘double-wing’ structural motif, MmcQ/YjbR family	K	Transcription
NP_418482.1	COG0178	223256	0.0	70.776	UvrA	Excinuclease UvrABC ATPase subunit	L	Replication, recombination and repair
NP_418483.1	COG0629	223702	3.99e-59	45.198	Ssb	Single-stranded DNA-binding protein	L	Replication, recombination and repair
NP_418485.1	COG4943	227279	0.0	66.793	YjcC	Redox-sensing c-di-GMP phosphodiesterase, contains CSS-motif and EAL domains	T	Signal transduction mechanisms
NP_418486.1	COG2207	225117	2.24e-30	39.216	AraC	AraC-type DNA-binding domain and AraC-containing proteins	K	Transcription
NP_418487.1	COG0789	223860	1.81e-24	34.959	SoxR	DNA-binding transcriptional regulator, MerR family	K	Transcription
NP_418488.1	COG2252	225161	5.21e-148	47.619	NCS2	Xanthine/guanine/uracil/vitamin C permease GhxP/GhxQ, nucleobase:cation symporter 2 ( NCS2) family	F	Nucleotide transport and metabolism
NP_418489.1	COG0025	223104	1.91e-103	40.991	NhaP	NhaP-type Na+/H+ or K+/H+ antiporter	P	Inorganic ion transport and metabolism
NP_418490.1	COG1357	224276	2.19e-27	22.897	YjbI	Uncharacterized conserved protein YjbI, contains pentapeptide repeats	S	Function unknown
NP_418491.1	COG4147	226627	0.0	61.654	ActP	Na+(or H+)/acetate symporter ActP	C	Energy production and conversion
NP_418492.1	COG3162	225704	6.02e-53	70.874	YjcH	Uncharacterized membrane protein, DUF485 family	S	Function unknown
NP_418493.1	COG0365	223442	0.0	46.549	Acs	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	I	Lipid transport and metabolism
NP_418494.1	COG3303	225840	0.0	86.902	NrfA	Formate-dependent nitrite reductase, periplasmic cytochrome c552 subunit	P	Inorganic ion transport and metabolism
NP_418495.2	COG3303	225840	0.000126	25.0	NrfA	Formate-dependent nitrite reductase, periplasmic cytochrome c552 subunit	P	Inorganic ion transport and metabolism
NP_418496.1	COG0437	223514	3.79e-84	44.279	HybA	Fe-S-cluster-containing dehydrogenase component (DMSO reductase)	C	Energy production and conversion
NP_418497.1	COG3301	225838	1.31e-103	62.928	NrfD	Nitrite/polysulfide reductase, membrane component NrfD/PsrC	P	Inorganic ion transport and metabolism
NP_418498.1	COG1138	224061	0.0	48.237	CcmF	Cytochrome c biogenesis protein CcmF	C	Energy production and conversion
NP_418499.1	COG3088	225630	9.58e-50	54.945	NrfF	Cytochrome c-type biogenesis protein CcmH/NrfF	C	Energy production and conversion
NP_418500.1	COG4235	226687	6.14e-66	41.327	NrfG	Cytochrome c-type biogenesis protein CcmH/NrfG	C	Energy production and conversion
NP_418501.1	COG1301	224220	3.39e-145	50.355	GltP	Na+/H+-dicarboxylate symporter	C	Energy production and conversion
NP_418502.1	COG0790	223861	1.1e-28	30.488	TPR	TPR repeat	R	General function prediction only
NP_418503.1	COG3383	225918	0.0	42.113	YjgC	Predicted molibdopterin-dependent oxidoreductase YjgC	R	General function prediction only
NP_418504.1	COG1538	224455	8.91e-76	29.095	TolC	Outer membrane protein TolC	M	Cell wall/membrane/envelope biogenesis
NP_418505.2	COG1289	224208	1.71e-77	21.98	YccC	Uncharacterized membrane protein YccC	S	Function unknown
NP_418506.1	COG1566	224482	8.03e-96	39.432	EmrA	Multidrug resistance efflux pump EmrA	V	Defense mechanisms
NP_418507.2	COG2015	224926	0.0	70.122	BDS1	Alkyl sulfatase BDS1 and related hydrolases, metallo-beta-lactamase superfamily	Q	Secondary metabolites biosynthesis, transport and catabolism
NP_418508.1	COG1940	224851	1.07e-56	29.56	NagC	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	G	Carbohydrate transport and metabolism
NP_418509.1	COG0036	223114	1.04e-97	41.778	Rpe	Pentose-5-phosphate-3-epimerase	G	Carbohydrate transport and metabolism
NP_418510.1	COG1172	224093	1.14e-80	39.871	AraH	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component	G	Carbohydrate transport and metabolism
NP_418511.1	COG1129	224053	0.0	47.647	MglA	ABC-type sugar transport system, ATPase component	G	Carbohydrate transport and metabolism
NP_418512.1	COG1879	224791	7.11e-71	35.738	RbsB	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain	G	Carbohydrate transport and metabolism
NP_418513.4	COG1737	224651	1.45e-79	31.636	RpiR	DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains	K	Transcription
NP_418514.1	COG0698	223770	5.29e-72	56.376	RpiB	Ribose 5-phosphate isomerase RpiB	G	Carbohydrate transport and metabolism
NP_418516.1	COG1235	224156	1.73e-49	29.73	PhnP	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase	P	Inorganic ion transport and metabolism
NP_418517.1	COG1246	224167	9.72e-10	26.852	ArgA	N-acetylglutamate synthase or related acetyltransferase, GNAT family	E	Amino acid transport and metabolism
NP_418518.1	COG3709	226232	1.4e-98	58.947	PhnN	Ribose 1,5-bisphosphate kinase PhnN	G	Carbohydrate transport and metabolism
NP_418519.1	COG3454	225985	0.0	66.667	PhnM	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase PhnM	P	Inorganic ion transport and metabolism
NP_418520.1	COG4778	227118	4.96e-156	78.319	PhnL	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL	P	Inorganic ion transport and metabolism
YP_026282.1	COG4107	226592	2.7e-174	82.101	PhnK	ABC-type phosphonate transport system, ATPase component PhnK	P	Inorganic ion transport and metabolism
NP_418522.1	COG3627	226154	0.0	90.614	PhnJ	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase PhnJ	P	Inorganic ion transport and metabolism
NP_418523.1	COG3626	226153	0.0	79.775	PhnI	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI	P	Inorganic ion transport and metabolism
NP_418524.1	COG3625	226152	2.14e-102	55.959	PhnH	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH	P	Inorganic ion transport and metabolism
NP_418525.1	COG3624	226151	1.75e-74	60.265	PhnG	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG	P	Inorganic ion transport and metabolism
NP_418526.1	COG2188	225099	2.94e-72	38.723	MngR	DNA-binding transcriptional regulator, GntR family	K	Transcription
NP_418529.1	COG3221	225762	9.86e-105	43.448	PhnD	ABC-type phosphate/phosphonate transport system, periplasmic component	P	Inorganic ion transport and metabolism
NP_418530.1	COG3638	226164	4.34e-129	54.962	PhnC	ABC-type phosphate/phosphonate transport system, ATPase component	P	Inorganic ion transport and metabolism
NP_418531.1	COG2764	225356	2.35e-51	40.136	PhnB	Zn-dependent glyoxalase, PhnB family	C	Energy production and conversion
NP_418532.1	COG2824	225380	2.87e-70	84.685	PhnA	Uncharacterized Zn-ribbon-containing protein	R	General function prediction only
NP_418533.1	COG1159	224081	0.001	22.124	Era	GTPase Era, involved in 16S rRNA processing	J	Translation, ribosomal structure and biogenesis
NP_418535.1	COG2814	225371	3.63e-12	18.997	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
NP_418536.1	COG0642	223715	5.87e-44	26.409	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
NP_418537.1	COG0745	223816	6.54e-81	43.043	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	T	Signal transduction mechanisms
NP_418538.2	COG2194	225105	0.0	45.422	OpgE	Phosphoethanolamine transferase for periplasmic glucans OpgE, AlkP superfamily	M	Cell wall/membrane/envelope biogenesis
NP_418539.1	COG0531	223605	7.95e-58	31.498	PotE	Serine transporter YbeC, amino acid:H+ symporter family	E	Amino acid transport and metabolism
NP_418540.1	COG2207	225117	1.62e-25	28.713	AraC	AraC-type DNA-binding domain and AraC-containing proteins	K	Transcription
NP_418541.2	COG1982	224893	0.0	42.247	LdcC	Arginine/lysine/ornithine decarboxylase	E	Amino acid transport and metabolism
NP_418542.1	COG2207	225117	2.19e-27	25.984	AraC	AraC-type DNA-binding domain and AraC-containing proteins	K	Transcription
NP_418543.1	COG1486	224403	0.0	44.396	CelF	Alpha-galactosidase/6-phospho-beta-glucosidase, family 4 of glycosyl hydrolase	G	Carbohydrate transport and metabolism
NP_418544.2	COG2211	225121	8.97e-154	41.631	MelB	Na+/melibiose symporter or related transporter	G	Carbohydrate transport and metabolism
NP_418545.1	COG3647	226173	3.39e-100	66.667	YjdF	Uncharacterized membrane protein YjdF	S	Function unknown
NP_418546.1	COG1951	224862	2.2e-146	47.231	TtdA	Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain	C	Energy production and conversion
NP_418547.1	COG2704	225332	0.0	58.701	DcuA	Anaerobic C4-dicarboxylate transporter	G	Carbohydrate transport and metabolism
NP_418548.1	COG4565	226931	6.02e-124	54.825	CitB	DNA-binding response regulator DpiB of citrate/malate metabolism	K	Transcription
NP_418549.1	COG3290	225827	0.0	51.583	CitA	Sensor histidine kinase DipB regulating citrate/malate metabolism	T	Signal transduction mechanisms
NP_418550.1	COG3592	226120	1.12e-47	82.432	YjdI	Uncharacterized Fe-S cluster protein YjdI	S	Function unknown
NP_418551.1	COG2388	225261	3.18e-33	45.556	YidJ	Predicted acetyltransferase, GNAT superfamily	R	General function prediction only
NP_418553.1	COG1190	224111	0.0	65.748	LysU	Lysyl-tRNA synthetase (class II)	J	Translation, ribosomal structure and biogenesis
NP_418554.1	COG3104	225646	6.01e-175	43.388	PTR2	Dipeptide/tripeptide permease	E	Amino acid transport and metabolism
NP_418555.1	COG1982	224893	0.0	44.667	LdcC	Arginine/lysine/ornithine decarboxylase	E	Amino acid transport and metabolism
NP_418556.1	COG0531	223605	1.1e-47	27.571	PotE	Serine transporter YbeC, amino acid:H+ symporter family	E	Amino acid transport and metabolism
NP_418557.1	COG3710	226233	1.19e-49	39.726	CadC1	DNA-binding winged helix-turn-helix (wHTH) domain	K	Transcription
NP_418558.2	COG1309	224228	1.11e-07	21.277	AcrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	K	Transcription
NP_418559.1	COG4232	226685	0.0	59.895	DsbD	Thiol:disulfide interchange protein DsbD	O	Posttranslational modification, protein turnover, chaperones
NP_418560.1	COG1324	224243	4.3e-51	48.077	CutA1	Divalent cation tolerance protein CutA	P	Inorganic ion transport and metabolism
NP_418561.1	COG2704	225332	0.0	65.446	DcuA	Anaerobic C4-dicarboxylate transporter	G	Carbohydrate transport and metabolism
NP_418562.4	COG1027	223958	0.0	76.059	AspA	Aspartate ammonia-lyase	E	Amino acid transport and metabolism
NP_418564.2	COG3030	225574	4.39e-47	53.165	FxsA	FxsA protein affecting phage T7 exclusion by the F plasmid, UPF0716 family	R	General function prediction only
NP_418565.1	COG0531	223605	8.45e-40	28.346	PotE	Serine transporter YbeC, amino acid:H+ symporter family	E	Amino acid transport and metabolism
NP_418566.1	COG0234	223312	5e-44	63.918	GroES	Co-chaperonin GroES (HSP10)	O	Posttranslational modification, protein turnover, chaperones
NP_418567.1	COG0459	223535	0.0	50.0	GroEL	Chaperonin GroEL (HSP60 family)	O	Posttranslational modification, protein turnover, chaperones
NP_418570.1	COG1509	224426	0.0	54.783	EpmB	L-lysine 2,3-aminomutase (EF-P beta-lysylation pathway)	E	Amino acid transport and metabolism
NP_418571.1	COG0231	223309	1.11e-62	51.145	Efp	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	J	Translation, ribosomal structure and biogenesis
YP_026283.1	COG5510	227797	6.83e-14	59.091		Predicted small secreted protein	S	Function unknown
YP_026284.1	COG5510	227797	3.26e-13	59.091		Predicted small secreted protein	S	Function unknown
NP_418572.4	COG2076	224987	8.35e-33	51.429	EmrE	Multidrug transporter EmrE and related cation transporters	V	Defense mechanisms
NP_418573.1	COG3040	225582	3.46e-98	59.887	Blc	Bacterial lipocalin Blc	M	Cell wall/membrane/envelope biogenesis
NP_418574.1	COG1680	224594	2.71e-71	27.96	AmpC	CubicO group peptidase, beta-lactamase class C family	V	Defense mechanisms
NP_418575.1	COG3080	225622	4.6e-58	83.193	FrdD	Fumarate reductase subunit D	C	Energy production and conversion
NP_418576.1	COG3029	225573	1.1e-69	78.295	FrdC	Fumarate reductase subunit C	C	Energy production and conversion
NP_418577.1	COG0479	223555	2.16e-122	48.305	SdhB/FrdB	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	C	Energy production and conversion
NP_418578.1	COG1053	223981	0.0	54.015	SdhA	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	C	Energy production and conversion
NP_418579.2	COG2269	225178	0.0	76.308	EpmA	Elongation factor P--beta-lysine ligase (EF-P beta-lysylation pathway)	J	Translation, ribosomal structure and biogenesis
NP_418580.2	COG0531	223605	1.05e-26	18.763	PotE	Serine transporter YbeC, amino acid:H+ symporter family	E	Amino acid transport and metabolism
NP_418583.1	COG3264	225803	0.0	40.502	MscK	Small-conductance mechanosensitive channel MscK	M	Cell wall/membrane/envelope biogenesis
NP_418584.1	COG0688	223760	3.68e-85	34.783	Psd	Phosphatidylserine decarboxylase	I	Lipid transport and metabolism
NP_418585.4	COG1162	224084	1.02e-145	41.824	RsgA	Ribosome biogenesis GTPase RsgA	J	Translation, ribosomal structure and biogenesis
NP_418586.4	COG1949	224860	7.57e-135	81.215	Orn	Oligoribonuclease (3'-5' exoribonuclease)	A	RNA processing and modification
NP_418587.1	COG1600	224516	2.07e-171	58.065	QueG	Epoxyqueuosine reductase QueG (queuosine biosynthesis)	J	Translation, ribosomal structure and biogenesis
NP_418588.1	COG0063	223141	5.48e-105	47.203	Nnr2	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	F	Nucleotide transport and metabolism
NP_418589.1	COG0802	223873	1.19e-76	56.376	TsaE	tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE	J	Translation, ribosomal structure and biogenesis
NP_418590.1	COG0860	223929	8.27e-79	38.8	AmiC	N-acetylmuramoyl-L-alanine amidase	M	Cell wall/membrane/envelope biogenesis
NP_418591.1	COG0323	223400	0.0	45.0	MutL	DNA mismatch repair ATPase MutL	L	Replication, recombination and repair
NP_418592.1	COG0324	223401	4.78e-160	54.839	MiaA	tRNA A37 N6-isopentenylltransferase MiaA	J	Translation, ribosomal structure and biogenesis
NP_418593.1	COG1923	224834	7.79e-41	71.429	Hfq	sRNA-binding regulator protein Hfq	T	Signal transduction mechanisms
NP_418594.1	COG2262	225171	0.0	52.632	HflX	50S ribosomal subunit-associated GTPase HflX	J	Translation, ribosomal structure and biogenesis
NP_418595.1	COG0330	223407	8.02e-71	36.0	HflC	Regulator of protease activity HflC, stomatin/prohibitin superfamily	O	Posttranslational modification, protein turnover, chaperones
NP_418596.1	COG0330	223407	3.13e-63	28.349	HflC	Regulator of protease activity HflC, stomatin/prohibitin superfamily	O	Posttranslational modification, protein turnover, chaperones
NP_418597.1	COG3242	225782	2.41e-15	74.194	yjeT	Uncharacterized conserved protein YjeT, DUF2065 family	S	Function unknown
NP_418598.1	COG0104	223182	0.0	65.581	PurA	Adenylosuccinate synthase	F	Nucleotide transport and metabolism
NP_418599.1	COG1959	224870	1.34e-50	45.833	IscR	DNA-binding transcriptional regulator, IscR family	K	Transcription
NP_418600.4	COG0557	223631	0.0	53.278	VacB	Exoribonuclease R	K	Transcription
NP_418601.1	COG0566	223640	5.01e-104	44.672	SpoU	tRNA G18 (ribose-2'-O)-methylase SpoU	J	Translation, ribosomal structure and biogenesis
NP_418602.1	COG3789	226312	1.25e-69	75.54	YjfI	Uncharacterized conserved protein YjfI, DUF2170 family	S	Function unknown
NP_418603.1	COG1842	224755	1.36e-39	34.632	PspA	Phage shock protein A	K	Transcription
NP_418605.1	COG3766	226289	1.53e-57	66.667	YjfL	Uncharacterized membrane protein YjfL, UPF0719 family	S	Function unknown
NP_418606.1	COG5463	227750	5.91e-87	56.373	YgiB	Uncharacterized conserved protein YgiB, UPF0441/DUF1190 family, involved in bioifilm formation	S	Function unknown
NP_418607.1	COG0754	223825	0.0	59.278	Gsp	Glutathionylspermidine synthase, CHAP domain	E	Amino acid transport and metabolism
NP_418608.6	COG1960	224871	9.27e-79	26.73	CaiA	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	I	Lipid transport and metabolism
NP_418611.1	COG1073	223999	8.96e-35	27.509	FrsA	Fermentation-respiration switch esterase FrsA, DUF1100 family	T	Signal transduction mechanisms
NP_418612.1	COG1349	224268	5.32e-80	31.496	GlpR	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family	K	Transcription
NP_418613.2	COG2220	225130	2.77e-56	23.793	UlaG	L-ascorbate lactonase UlaG, metallo-beta-lactamase superfamily	G	Carbohydrate transport and metabolism
NP_418614.4	COG3037	225579	0.0	56.432	UlaA	Ascorbate-specific PTS system IIC component UlaA	G	Carbohydrate transport and metabolism
NP_418615.1	COG3414	225948	3.55e-33	44.086	SgaB	Phosphotransferase system, galactitol-specific IIB component	G	Carbohydrate transport and metabolism
NP_418616.1	COG1762	224676	3.01e-40	29.801	PtsN	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)	G	Carbohydrate transport and metabolism
NP_418617.1	COG0269	223347	8.95e-104	54.839	UlaD	3-keto-L-gulonate-6-phosphate decarboxylase	G	Carbohydrate transport and metabolism
NP_418618.1	COG3623	226150	0.0	70.979	SgaU	L-ribulose-5-phosphate 3-epimerase UlaE	G	Carbohydrate transport and metabolism
NP_418619.1	COG0235	223313	3e-89	39.474	AraD	5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation)	E	Amino acid transport and metabolism
NP_418621.5	COG0360	223437	2.21e-53	51.786	RpsF	Ribosomal protein S6	J	Translation, ribosomal structure and biogenesis
NP_418622.1	COG2965	225513	1.17e-56	71.287	PriB	Primosomal replication protein N	L	Replication, recombination and repair
NP_418623.1	COG0238	223316	3.9e-33	72.059	RpsR	Ribosomal protein S18	J	Translation, ribosomal structure and biogenesis
