QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
BAA18435.1	COG1051	223979	3.1e-30	30.07	YjhB	ADP-ribose pyrophosphatase YjhB, NUDIX family	F	Nucleotide transport and metabolism
BAA18436.1	COG1539	224456	2.79e-48	42.5	FolB	Dihydroneopterin aldolase	H	Coenzyme transport and metabolism
BAA18437.1	COG1280	224199	1.88e-29	36.232	RhtB	Threonine/homoserine/homoserine lactone efflux protein	E	Amino acid transport and metabolism
BAA18438.1	COG0476	223552	1.78e-81	51.02	ThiF	Molybdopterin or thiamine biosynthesis adenylyltransferase	H	Coenzyme transport and metabolism
BAA18439.1	COG3651	226177	8.65e-87	71.429		Uncharacterized conserved protein, DUF2237 family	S	Function unknown
BAA18440.1	COG0564	223638	2.64e-116	49.141	RluA	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific	J	Translation, ribosomal structure and biogenesis
BAA18441.1	COG2148	225059	3.59e-92	45.339	WcaJ	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	M	Cell wall/membrane/envelope biogenesis
BAA18442.1	COG0438	223515	2.18e-35	23.544	RfaB	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA18443.1	COG2805	225364	0.0	52.408	PilT	Type IV pilus assembly protein PilT, pilus retraction ATPase	N	Cell motility
BAA18446.1	COG1758	224672	3.57e-12	27.941	RpoZ	DNA-directed RNA polymerase, subunit K/omega	K	Transcription
BAA18447.1	COG3385	225920	1.06e-29	21.053	InsG	IS4 transposase InsG	X	Mobilome: prophages, transposons
BAA18448.1	COG1547	224464	2.34e-34	29.677	YpuF	Predicted metal-dependent hydrolase	S	Function unknown
BAA18450.1	COG0691	223763	4.81e-83	61.589	SmpB	tmRNA-binding protein	O	Posttranslational modification, protein turnover, chaperones
BAA18452.1	COG2242	225151	3.56e-06	29.825	CobL	Precorrin-6B methylase 2	H	Coenzyme transport and metabolism
BAA18453.1	COG0438	223515	5.89e-14	16.757	RfaB	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA18454.1	COG0438	223515	5.51e-12	18.786	RfaB	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA18455.1	COG0500	223574	2.74e-11	20.0	SmtA	SAM-dependent methyltransferase	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA18456.1	COG0542	223616	0.0	56.431	ClpA	ATP-dependent Clp protease, ATP-binding subunit ClpA	O	Posttranslational modification, protein turnover, chaperones
BAA18458.1	COG0572	223645	1.62e-83	32.569	Udk	Uridine kinase	F	Nucleotide transport and metabolism
BAA18459.1	COG0369	223446	3.92e-106	22.397	CysJ	Flavoprotein (flavin reductase) subunit CysJ of sulfite and N-hydroxylaminopurine reductases	F	Nucleotide transport and metabolism
BAA18460.1	COG0561	223635	5.64e-74	30.515	Cof	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	H	Coenzyme transport and metabolism
BAA18461.1	COG0457	223533	1.04e-11	23.858	TPR	Tetratricopeptide (TPR) repeat	R	General function prediction only
BAA18463.1	COG0571	223644	1.49e-91	45.413	Rnc	dsRNA-specific ribonuclease	K	Transcription
BAA18464.1	COG0390	223467	4.13e-103	47.082	FetB	ABC-type iron transport system FetAB, permease component	P	Inorganic ion transport and metabolism
BAA18465.1	COG3670	226196	0.0	42.149		Carotenoid cleavage dioxygenase or a related enzyme	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA18467.1	COG0558	223632	7.86e-34	41.86	PgsA	Phosphatidylglycerophosphate synthase	I	Lipid transport and metabolism
BAA18468.1	COG0426	223503	1.58e-179	47.837	NorV	Flavorubredoxin	C	Energy production and conversion
BAA18469.1	COG0497	223571	0.0	41.997	RecN	DNA repair ATPase RecN	L	Replication, recombination and repair
BAA18471.1	COG3751	226274	1.76e-73	25.926	EGL9	Proline 4-hydroxylase (includes Rps23 Pro-64 3,4-dihydroxylase Tpa1), contains SM-20 domain	J	Translation, ribosomal structure and biogenesis
BAA18472.1	COG3744	226267	7.49e-26	47.541		PIN domain nuclease, a component of toxin-antitoxin system (PIN domain)	V	Defense mechanisms
BAA18477.1	COG0128	223206	4.47e-174	45.33	AroA	5-enolpyruvylshikimate-3-phosphate synthase	E	Amino acid transport and metabolism
BAA18478.1	COG1032	223963	2.36e-77	28.827	YgiQ	Radical SAM superfamily enzyme YgiQ, UPF0313 family	R	General function prediction only
BAA18480.1	COG1446	224363	7.25e-123	42.857	IaaA	Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily	E	Amino acid transport and metabolism
BAA18481.1	COG0015	223094	0.0	50.688	PurB	Adenylosuccinate lyase	F	Nucleotide transport and metabolism
BAA18482.1	COG4636	226983	3.52e-20	26.131	Uma2	Endonuclease, Uma2 family (restriction endonuclease fold)	R	General function prediction only
BAA18483.1	COG0832	223902	7.3e-72	76.471	UreB	Urease beta subunit	E	Amino acid transport and metabolism
BAA18485.1	COG2226	225136	1.13e-19	31.288	UbiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG	H	Coenzyme transport and metabolism
BAA18486.1	COG2812	225369	1.29e-28	28.175	DnaX	DNA polymerase III, gamma/tau subunits	L	Replication, recombination and repair
BAA18487.1	COG0683	223755	6.71e-108	34.417	LivK	ABC-type branched-chain amino acid transport system, periplasmic component	E	Amino acid transport and metabolism
BAA18488.1	COG1066	223993	0.0	55.509	Sms	DNA repair protein RadA/Sms, contains AAA+ ATPase domain	L	Replication, recombination and repair
BAA18489.1	COG1357	224276	1.21e-21	29.63	YjbI	Uncharacterized conserved protein YjbI, contains pentapeptide repeats	S	Function unknown
BAA18490.1	COG0025	223104	5.76e-67	34.524	NhaP	NhaP-type Na+/H+ or K+/H+ antiporter	P	Inorganic ion transport and metabolism
BAA18492.1	COG0781	223852	1.01e-39	28.75	NusB	Transcription antitermination protein NusB	K	Transcription
BAA18493.1	COG4632	226979	7.74e-12	29.31	NAGPA	Sugar-P-sugar glycosidase (uncovering enzyme, UCE), NAGPA superfamily	G	Carbohydrate transport and metabolism
BAA18494.1	COG1198	224119	0.0	41.227	PriA	Primosomal protein N' (replication factor Y) - superfamily II helicase	L	Replication, recombination and repair
BAA18496.1	COG4980	227313	1.06e-38	37.391	GvpP	Gas vesicle protein YhaH	R	General function prediction only
BAA18497.1	COG3614	226141	8.69e-146	30.398	CHASE1	Extracytoplasmic sensor domain CHASE1 (specificity unknown)	T	Signal transduction mechanisms
BAA18500.1	COG4638	226985	1.36e-72	22.955	HcaE	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	P	Inorganic ion transport and metabolism
BAA18502.1	COG3239	225779	9.25e-68	24.011	DesA	Fatty acid desaturase	I	Lipid transport and metabolism
BAA18503.1	COG1226	224147	5.13e-24	26.425	Kch	Voltage-gated potassium channel Kch	P	Inorganic ion transport and metabolism
BAA18504.1	COG1950	224861	2.49e-25	48.276	YvlD	Uncharacterized membrane protein YvlD, DUF360 family	S	Function unknown
BAA18507.1	COG1253	224173	4.06e-156	44.419	TlyC	Hemolysin-related protein, contains CBS domains, UPF0053 family	R	General function prediction only
BAA18508.1	COG0228	223306	3.7e-31	48.052	RpsP	Ribosomal protein S16	J	Translation, ribosomal structure and biogenesis
BAA18509.1	COG1837	224750	1.63e-23	33.75	YlqC	Predicted RNA-binding protein YlqC, contains KH domain, UPF0109 family	R	General function prediction only
BAA18510.1	COG3968	226477	0.0	61.188	GlnA3	Glutamine synthetase type III	E	Amino acid transport and metabolism
BAA18514.1	COG2138	225049	3.61e-56	29.032	SirB	Sirohydrochlorin ferrochelatase	H	Coenzyme transport and metabolism
BAA18515.1	COG0802	223873	2.39e-60	45.752	TsaE	tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE	J	Translation, ribosomal structure and biogenesis
BAA18516.1	COG1003	223935	0.0	57.685	GcvP2	Glycine cleavage system protein P (pyridoxal-binding), C-terminal domain	E	Amino acid transport and metabolism
BAA18519.1	COG1403	224321	3.27e-09	18.033	McrA	5-methylcytosine-specific restriction endonuclease McrA	V	Defense mechanisms
BAA18521.1	COG0126	223204	0.0	58.621	Pgk	3-phosphoglycerate kinase	G	Carbohydrate transport and metabolism
BAA18522.1	COG0583	223656	4.61e-47	32.566	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
BAA18523.1	COG0013	223092	0.0	50.967	AlaS	Alanyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis
BAA18525.1	COG1266	224185	7.18e-07	22.026	YdiL	Membrane protease YdiL, CAAX protease family	O	Posttranslational modification, protein turnover, chaperones
BAA18526.1	COG2002	224913	0.005	38.235	AbrB	Bifunctional DNA-binding transcriptional regulator of stationary/sporulation/toxin gene expression and antitoxin component of the YhaV-PrlF toxin-antitoxin module	K	Transcription
BAA18529.1	COG0702	223774	6.21e-27	19.936	YbjT	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	R	General function prediction only
BAA18530.1	COG0061	223139	8e-95	40.956	NadK	NAD kinase	H	Coenzyme transport and metabolism
BAA18531.1	COG0687	223759	1.63e-62	25.385	PotD	Spermidine/putrescine-binding periplasmic protein	E	Amino acid transport and metabolism
BAA18532.1	COG0127	223205	1.09e-95	49.733	RdgB	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	F	Nucleotide transport and metabolism
BAA18533.1	COG0347	223424	2.27e-39	63.529	GlnK	Nitrogen regulatory protein PII	T	Signal transduction mechanisms
BAA18534.1	COG4371	226808	5.32e-156	57.44		Uncharacterized membrane protein	S	Function unknown
BAA18536.1	COG0135	223213	3.61e-86	40.094	TrpF	Phosphoribosylanthranilate isomerase	E	Amino acid transport and metabolism
BAA18537.1	COG0697	223769	5.86e-19	27.097	RhaT	Permease of the drug/metabolite transporter (DMT) superfamily	G	Carbohydrate transport and metabolism
BAA18539.1	COG0418	223495	0.0	65.015	PyrC	Dihydroorotase	F	Nucleotide transport and metabolism
BAA18540.1	COG2226	225136	2.34e-55	25.912	UbiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG	H	Coenzyme transport and metabolism
BAA18541.1	COG4932	227268	0.001	18.28	ClfA	Clumping factor A-related surface protein, MSCRAMM (microbial surface components recognizing adhesive matrix molecules) family, DEv-IgG fold	M	Cell wall/membrane/envelope biogenesis
BAA18542.1	COG3619	226146	5.23e-48	29.918	YoaK	Uncharacterized membrane protein YoaK, UPF0700 family	S	Function unknown
BAA18543.1	COG2319	225201	1.05e-50	25.773	WD40	WD40 repeat	R	General function prediction only
BAA18544.1	COG1719	224633	5.17e-42	22.581		Predicted hydrocarbon binding protein, contains 4VR domain	R	General function prediction only
BAA18546.1	COG3109	225651	0.00017	48.649	ProQ	sRNA-binding protein ProQ	T	Signal transduction mechanisms
BAA18547.1	COG1719	224633	9.13e-37	23.37		Predicted hydrocarbon binding protein, contains 4VR domain	R	General function prediction only
BAA18548.1	COG0633	223706	3.9e-19	25.472	Fdx	Ferredoxin	C	Energy production and conversion
BAA18550.1	COG0633	223706	2.28e-23	29.703	Fdx	Ferredoxin	C	Energy production and conversion
BAA18552.1	COG0515	223589	1.24e-52	31.908	SPS1	Serine/threonine protein kinase	T	Signal transduction mechanisms
BAA18555.1	COG0644	223717	1.24e-07	18.824	FixC	Dehydrogenase (flavoprotein)	C	Energy production and conversion
BAA18556.1	COG4177	226645	4.49e-55	33.243	LivM	ABC-type branched-chain amino acid transport system, permease component	E	Amino acid transport and metabolism
BAA18557.1	COG0233	223311	7.41e-93	61.667	Frr	Ribosome recycling factor	J	Translation, ribosomal structure and biogenesis
BAA18558.1	COG0528	223602	3e-136	63.866	PyrH	Uridylate kinase	F	Nucleotide transport and metabolism
BAA18559.1	COG1598	224514	2.52e-15	34.722	HicB	Antitoxin component HicB of the HicAB toxin-antitoxin system	V	Defense mechanisms
BAA18560.1	COG0542	223616	0.0	55.505	ClpA	ATP-dependent Clp protease, ATP-binding subunit ClpA	O	Posttranslational modification, protein turnover, chaperones
BAA18562.1	COG0841	223911	0.0	31.644	AcrB	Multidrug efflux pump subunit AcrB	V	Defense mechanisms
BAA18563.1	COG1566	224482	1.42e-23	21.918	EmrA	Multidrug resistance efflux pump EmrA	V	Defense mechanisms
BAA18564.1	COG2805	225364	0.0	58.824	PilT	Type IV pilus assembly protein PilT, pilus retraction ATPase	N	Cell motility
BAA18565.1	COG1459	224376	2.81e-51	38.037	PulF	Type II secretory pathway, component PulF	N	Cell motility
BAA18566.1	COG1459	224376	1.14e-107	43.624	PulF	Type II secretory pathway, component PulF	N	Cell motility
BAA18567.1	COG0740	223811	1.38e-85	41.935	ClpP	ATP-dependent protease ClpP, protease subunit	O	Posttranslational modification, protein turnover, chaperones
BAA18568.1	COG0740	223811	3.46e-106	67.391	ClpP	ATP-dependent protease ClpP, protease subunit	O	Posttranslational modification, protein turnover, chaperones
BAA18569.1	COG0006	223085	1.45e-109	33.333	PepP	Xaa-Pro aminopeptidase	E	Amino acid transport and metabolism
BAA18570.1	COG0005	223084	3.05e-104	41.791	XapA	Purine nucleoside phosphorylase	F	Nucleotide transport and metabolism
BAA18572.1	COG3293	225830	1.33e-18	37.647		Transposase	X	Mobilome: prophages, transposons
BAA18574.1	COG1035	223966	1.27e-113	28.412	FrhB	Coenzyme F420-reducing hydrogenase, beta subunit	C	Energy production and conversion
BAA18575.1	COG1680	224594	1.29e-58	27.456	AmpC	CubicO group peptidase, beta-lactamase class C family	V	Defense mechanisms
BAA18576.1	COG1270	224189	4.62e-116	41.231	CbiB	Cobalamin biosynthesis protein CobD/CbiB	H	Coenzyme transport and metabolism
BAA18577.1	COG1186	224107	1.76e-135	57.143	PrfB	Protein chain release factor PrfB	J	Translation, ribosomal structure and biogenesis
BAA18578.1	COG0038	223116	1.11e-93	34.234	ClcA	H+/Cl- antiporter ClcA	P	Inorganic ion transport and metabolism
BAA18580.1	COG1721	224635	3.44e-64	26.683	YeaD2	Uncharacterized conserved protein, DUF58 family, contains vWF domain	S	Function unknown
BAA18581.1	COG2165	225076	0.000346	26.027	PulG	Type II secretory pathway, pseudopilin PulG	N	Cell motility
BAA18582.1	COG2165	225076	1.81e-13	22.297	PulG	Type II secretory pathway, pseudopilin PulG	N	Cell motility
BAA18583.1	COG2165	225076	4.6e-16	20.253	PulG	Type II secretory pathway, pseudopilin PulG	N	Cell motility
BAA18584.1	COG4795	227132	6.48e-05	26.667	PulJ	Type II secretory pathway, PulJ/GspJ component	U	Intracellular trafficking, secretion, and vesicular transport
BAA18585.1	COG0596	223669	2.98e-28	24.324	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold	H	Coenzyme transport and metabolism
BAA18588.1	COG3293	225830	2.66e-33	38.889		Transposase	X	Mobilome: prophages, transposons
BAA18589.1	COG3293	225830	8.98e-37	40.476		Transposase	X	Mobilome: prophages, transposons
BAA18590.1	COG1898	224810	1.01e-89	60.795	RfbC	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme	M	Cell wall/membrane/envelope biogenesis
BAA18592.1	COG1071	223997	1.33e-157	45.773	AcoA	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	C	Energy production and conversion
BAA18593.1	COG2814	225371	5.13e-07	18.902	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
BAA18594.1	COG0708	223780	5.21e-128	48.507	XthA	Exonuclease III	L	Replication, recombination and repair
BAA18596.1	COG0105	223183	6.06e-86	58.955	Ndk	Nucleoside diphosphate kinase	F	Nucleotide transport and metabolism
BAA18598.1	COG3415	225949	2.54e-07	30.769	Csa3	CRISPR-associated protein Csa3, CARF domain	V	Defense mechanisms
BAA18599.1	COG3335	225872	2.77e-19	40.777		Transposase	X	Mobilome: prophages, transposons
BAA18600.1	COG4638	226985	6.06e-47	23.786	HcaE	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	P	Inorganic ion transport and metabolism
BAA18601.1	COG0182	223260	0.0	59.827	MtnA	5-methylthioribose/5-deoxyribulose 1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit	E	Amino acid transport and metabolism
BAA18602.1	COG0204	223282	3.03e-46	41.176	PlsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	I	Lipid transport and metabolism
BAA18603.1	COG0501	223575	2.48e-34	21.958	HtpX	Zn-dependent protease with chaperone function	O	Posttranslational modification, protein turnover, chaperones
BAA18605.1	COG1649	224563	2.84e-05	24.051	YddW	Uncharacterized lipoprotein YddW, UPF0748 family	S	Function unknown
BAA18606.1	COG3476	226007	1.1e-51	40.252	TspO	Tryptophan-rich sensory protein TspO/CrtK (mitochondrial benzodiazepine receptor homolog)	T	Signal transduction mechanisms
BAA18607.1	COG0467	223543	1.98e-69	39.464	RAD55	RecA-superfamily ATPase, KaiC/GvpD/RAD55 family	T	Signal transduction mechanisms
BAA18609.1	COG0463	223539	1.09e-32	29.242	WcaA	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA18610.1	COG4188	226651	5.88e-135	38.874		Predicted dienelactone hydrolase	R	General function prediction only
BAA18611.1	COG0696	223768	0.0	58.301	GpmI	Phosphoglycerate mutase (BPG-independent), AlkP superfamily	G	Carbohydrate transport and metabolism
BAA18612.1	COG1314	224233	1.2e-05	22.222	SecG	Protein translocase subunit SecG	U	Intracellular trafficking, secretion, and vesicular transport
BAA18613.1	COG5549	227836	5.39e-113	45.817		Predicted Zn-dependent protease	O	Posttranslational modification, protein turnover, chaperones
BAA18614.1	COG0508	223582	5.51e-114	37.02	AceF	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	C	Energy production and conversion
BAA18616.1	COG2217	225127	0.0	43.958	ZntA	Cation-transporting P-type ATPase	P	Inorganic ion transport and metabolism
BAA18617.1	COG1716	224630	2.88e-18	26.429	FHA	Forkhead associated (FHA) domain, binds pSer, pThr, pTyr	T	Signal transduction mechanisms
BAA18618.1	COG0217	223295	1.76e-107	45.914	TACO1	Transcriptional and/or translational regulatory protein YebC/TACO1	K	Transcription
BAA18619.1	COG2170	225081	2.71e-169	35.584	YbdK	Gamma-glutamyl:cysteine ligase YbdK, ATP-grasp superfamily	O	Posttranslational modification, protein turnover, chaperones
BAA18620.1	COG0219	223297	7.12e-79	47.403	TrmL	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	J	Translation, ribosomal structure and biogenesis
BAA18621.1	COG0739	223810	2.02e-52	28.0	NlpD	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain	M	Cell wall/membrane/envelope biogenesis
BAA18622.1	COG1544	224461	9.23e-38	40.351	RaiA	Ribosome-associated translation inhibitor RaiA	J	Translation, ribosomal structure and biogenesis
BAA18623.1	COG0321	223398	1.59e-101	39.524	LipB	Lipoate-protein ligase B	H	Coenzyme transport and metabolism
BAA18625.1	COG0297	223374	0.0	43.648	GlgA	Glycogen synthase	G	Carbohydrate transport and metabolism
BAA18627.2	COG0167	223245	3.66e-125	39.688	PyrD	Dihydroorotate dehydrogenase	F	Nucleotide transport and metabolism
BAA18628.1	COG2166	225077	1.95e-61	40.426	SufE	Sulfur transfer protein SufE, Fe-S cluster assembly	O	Posttranslational modification, protein turnover, chaperones
BAA18629.1	COG1070	223996	2.39e-97	26.067	XylB	Sugar (pentulose or hexulose) kinase	G	Carbohydrate transport and metabolism
BAA18632.1	COG0308	223385	0.0	27.828	PepN	Aminopeptidase N, contains DUF3458 domain	E	Amino acid transport and metabolism
BAA18633.1	COG0057	223135	4.42e-172	59.172	GapA	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	G	Carbohydrate transport and metabolism
BAA18634.1	COG0773	223844	0.0	42.886	MurC	UDP-N-acetylmuramate-alanine ligase MurC and related ligases, MurC/Mpl family	M	Cell wall/membrane/envelope biogenesis
BAA18635.1	COG0812	223882	4.59e-140	44.178	MurB	UDP-N-acetylenolpyruvoylglucosamine reductase	M	Cell wall/membrane/envelope biogenesis
BAA18637.1	COG2193	225104	1.64e-76	58.974	Bfr	Bacterioferritin (cytochrome b1)	P	Inorganic ion transport and metabolism
BAA18639.1	COG0353	223430	4.4e-115	58.586	RecR	Recombinational DNA repair protein RecR	L	Replication, recombination and repair
BAA18641.1	COG1915	224827	0.0	66.825		Uncharacterized conserved protein AF1278, contains saccharopine dehydrogenase N-terminal (SDHN) domain	S	Function unknown
BAA18642.1	COG3596	226124	1.88e-120	37.812	YeeP	Predicted GTPase	R	General function prediction only
BAA18643.1	COG2203	225113	1.18e-12	22.093	GAF	GAF domain	T	Signal transduction mechanisms
BAA18644.1	COG4279	226729	1.05e-137	48.966		Uncharacterized protein, contains SWIM-type Zn finger domain	S	Function unknown
BAA18647.1	COG0745	223816	5.63e-72	43.304	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	T	Signal transduction mechanisms
BAA18648.1	COG0483	223559	4.93e-56	32.11	SuhB	Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family	G	Carbohydrate transport and metabolism
BAA18650.1	COG0664	223736	6.08e-08	19.731	Crp	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	T	Signal transduction mechanisms
BAA18651.1	COG1613	224529	8.36e-174	43.75	Sbp	ABC-type sulfate transport system, periplasmic component	P	Inorganic ion transport and metabolism
BAA18653.1	COG0555	223629	7.08e-84	48.746	CysU	ABC-type sulfate transport system, permease component	P	Inorganic ion transport and metabolism
BAA18654.1	COG4208	226665	3.72e-134	63.1	CysW	ABC-type sulfate transport system, permease component	P	Inorganic ion transport and metabolism
BAA18655.1	COG1118	224043	1.94e-174	56.125	CysA	ABC-type sulfate/molybdate transport systems, ATPase component	P	Inorganic ion transport and metabolism
BAA18657.1	COG2059	224970	1.62e-48	39.459	ChrA	Chromate transport protein ChrA	P	Inorganic ion transport and metabolism
BAA18659.1	COG0553	223627	4.68e-145	29.966	HepA	Superfamily II DNA or RNA helicase, SNF2 family	K	Transcription
BAA18660.1	COG0705	223777	5.94e-17	22.897	GlpG	Membrane-associated serine protease, rhomboid family	O	Posttranslational modification, protein turnover, chaperones
BAA18661.1	COG2208	225118	1.45e-91	30.811	RsbU	Phosphoserine phosphatase RsbU, regulator of sigma subunit	T	Signal transduction mechanisms
BAA18662.1	COG1100	224025	3.75e-20	27.619	Gem1	GTPase SAR1 family domain	R	General function prediction only
BAA18663.1	COG0480	223556	0.0	56.421	FusA	Translation elongation factor EF-G, a GTPase	J	Translation, ribosomal structure and biogenesis
BAA18664.1	COG0731	223803	1.71e-90	32.982	Tyw1	Wyosine [tRNA(Phe)-imidazoG37] synthetase, radical SAM superfamily	J	Translation, ribosomal structure and biogenesis
BAA18665.1	COG0694	223766	1.78e-29	60.0	NifU	Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain	O	Posttranslational modification, protein turnover, chaperones
BAA18666.1	COG0059	223137	0.0	71.212	IlvC	Ketol-acid reductoisomerase	E	Amino acid transport and metabolism
BAA18667.1	COG0294	223371	5.8e-19	26.515	FolP	Dihydropteroate synthase	H	Coenzyme transport and metabolism
BAA18668.1	COG0106	223184	1.01e-123	58.264	HisA	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	E	Amino acid transport and metabolism
BAA18669.1	COG0029	223108	0.0	48.713	NadB	Aspartate oxidase	H	Coenzyme transport and metabolism
BAA18672.1	COG0568	223642	1.34e-123	50.407	RpoD	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	K	Transcription
BAA18674.1	COG2343	225220	6.49e-66	41.791		Uncharacterized conserved protein, DUF427 family	S	Function unknown
BAA18675.1	COG3146	225688	0.0	45.244		Predicted N-acyltransferase	R	General function prediction only
BAA18676.1	COG0527	223601	8.2e-139	41.416	MetL1	Aspartate kinase	E	Amino acid transport and metabolism
BAA18677.1	COG4916	227253	0.0	89.458		Uncharacterized conserved protein	S	Function unknown
BAA18678.1	COG0339	223416	0.0	49.286	Dcp	Zn-dependent oligopeptidase, M3 family	O	Posttranslational modification, protein turnover, chaperones
BAA18679.1	COG0345	223422	2.24e-120	55.303	ProC	Pyrroline-5-carboxylate reductase	E	Amino acid transport and metabolism
BAA18682.1	COG1569	224485	0.006	32.653		Predicted nucleic acid-binding protein, contains PIN domain	R	General function prediction only
BAA18683.1	COG1166	224088	0.0	51.699	SpeA	Arginine decarboxylase (spermidine biosynthesis)	E	Amino acid transport and metabolism
BAA18685.1	COG0379	223456	1.54e-177	51.735	NadA	Quinolinate synthase	H	Coenzyme transport and metabolism
BAA18686.1	COG0785	223856	7.82e-34	35.981	CcdA	Cytochrome c biogenesis protein CcdA	C	Energy production and conversion
BAA18688.1	COG2026	224937	1.6e-11	21.782	RelE	mRNA-degrading endonuclease RelE, toxin component of the RelBE toxin-antitoxin system	V	Defense mechanisms
BAA18689.1	COG1049	223978	0.0	71.579	AcnB	Aconitase B	C	Energy production and conversion
BAA18691.1	COG3379	225914	0.001	29.688		Predicted phosphohydrolase or phosphomutase, AlkP superfamily	R	General function prediction only
BAA18693.1	COG0069	223147	0.0	55.598	GltB2	Glutamate synthase domain 2	E	Amino acid transport and metabolism
BAA18694.1	COG1052	223980	6.67e-132	44.478	LdhA	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	C	Energy production and conversion
BAA18695.1	COG0505	223579	0.0	59.894	CarA	Carbamoylphosphate synthase small subunit	E	Amino acid transport and metabolism
BAA18696.1	COG3355	225891	0.000304	33.871		Predicted transcriptional regulator	K	Transcription
BAA18697.1	COG1208	224129	4.15e-127	39.247	GCD1	NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis protein s	J	Translation, ribosomal structure and biogenesis
BAA18698.1	COG0579	223652	1.23e-159	38.144	LhgO	L-2-hydroxyglutarate oxidase LhgO	G	Carbohydrate transport and metabolism
BAA18699.1	COG0169	223247	4.04e-117	45.862	AroE	Shikimate 5-dehydrogenase	E	Amino acid transport and metabolism
BAA18700.1	COG3705	226228	3.65e-141	35.891	HisZ	ATP phosphoribosyltransferase regulatory subunit HisZ	E	Amino acid transport and metabolism
BAA18701.1	COG0695	223767	1.8e-26	46.25	GrxC	Glutaredoxin	O	Posttranslational modification, protein turnover, chaperones
BAA18702.1	COG3001	225547	1.03e-167	54.514	FN3K	Fructosamine-3-kinase	G	Carbohydrate transport and metabolism
BAA18703.1	COG1191	224112	2.08e-78	35.039	FliA	DNA-directed RNA polymerase specialized sigma subunit	K	Transcription
BAA18704.1	COG0316	223393	1.84e-47	43.81	IscA	Fe-S cluster assembly iron-binding protein IscA	O	Posttranslational modification, protein turnover, chaperones
BAA18705.1	COG0463	223539	6.41e-12	24.096	WcaA	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA18706.1	COG2319	225201	1.34e-52	32.667	WD40	WD40 repeat	R	General function prediction only
BAA18707.1	COG1196	224117	5.67e-13	16.993	Smc	Chromosome segregation ATPase Smc	D	Cell cycle control, cell division, chromosome partitioning
BAA18709.1	COG1691	224605	8.93e-147	60.236		NCAIR mutase (PurE)-related protein	F	Nucleotide transport and metabolism
BAA18710.1	COG0739	223810	5.73e-30	30.457	NlpD	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain	M	Cell wall/membrane/envelope biogenesis
