QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
NP_418289.1	COG0006	439777	1.4e-66	27.378	PepP	Xaa-Pro aminopeptidase	E	Amino acid transport and metabolism
NP_418290.4	COG1739	441345	3.74e-82	39.048	YIH1	Putative translation regulator, IMPACT (imprinted ancient) protein family	R	General function prediction only
YP_026273.1	COG0168	439938	7.53e-140	46.062	TrkG	Trk-type K+ transport system, membrane component	P	Inorganic ion transport and metabolism
NP_418292.1	COG4635	443673	6.3e-101	53.073	HemG	Protoporphyrinogen IX oxidase, menaquinone-dependent (flavodoxin domain)	H	Coenzyme transport and metabolism
NP_418293.2	COG1763	441369	9.24e-81	52.096	MobB	Molybdopterin-guanine dinucleotide biosynthesis protein	H	Coenzyme transport and metabolism
NP_418294.1	COG0746	440509	1.59e-80	43.455	MobA	Molybdopterin-guanine dinucleotide biosynthesis protein A	H	Coenzyme transport and metabolism
NP_418295.1	COG3084	442318	2.46e-59	82.022	YihD	Uncharacterized conserved protein YihD, DUF1040 family	S	Function unknown
NP_418296.1	COG2334	441905	3.35e-94	31.329	SrkA	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist	T	Signal transduction mechanisms
NP_418297.1	COG1651	441257	1.14e-22	26.429	DsbG	Protein thiol-disulfide isomerase DsbC	O	Posttranslational modification, protein turnover, chaperones
NP_418298.4	COG5339	444123	6.24e-128	31.78	YdgA	Uncharacterized conserved protein YdgA, DUF945 family	S	Function unknown
NP_418299.1	COG0204	439974	3.08e-25	20.988	PlsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	I	Lipid transport and metabolism
NP_418300.1	COG0749	440512	0.0	65.0	PolA	DNA polymerase I, 3'-5' exonuclease and polymerase domains	L	Replication, recombination and repair
NP_418301.3	COG0218	439988	3.21e-120	50.777	EngB	GTP-binding protein EngB required for normal cell division	D	Cell cycle control, cell division, chromosome partitioning
NP_418302.1	COG3078	442312	5.39e-58	54.802	YihI	Ribosome assembly protein YihI, activator of Der GTPase	J	Translation, ribosomal structure and biogenesis
NP_418303.2	COG0635	440400	0.0	39.474	HemN	Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase	H	Coenzyme transport and metabolism
NP_418304.1	COG2204	441806	0.0	49.567	AtoC	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	T	Signal transduction mechanisms
NP_418305.1	COG3852	443061	3.08e-146	46.742	NtrB	Signal transduction histidine kinase NtrB, nitrogen specific	T	Signal transduction mechanisms
NP_418306.1	COG0174	439944	0.0	49.574	GlnA	Glutamine synthetase	E	Amino acid transport and metabolism
YP_026274.1	COG1217	440830	0.0	66.777	TypA	Predicted membrane GTPase TypA/BipA involved in stress response	T	Signal transduction mechanisms
NP_418308.1	COG2188	441791	7.02e-45	28.319	MngR	DNA-binding transcriptional regulator, GntR family	K	Transcription
NP_418309.1	COG1082	440699	2.28e-17	22.449	YcjR	Sugar phosphate isomerase/epimerase	G	Carbohydrate transport and metabolism
NP_418310.1	COG2271	441872	3.37e-31	19.756	UhpC	Sugar phosphate permease	G	Carbohydrate transport and metabolism
YP_026275.1	COG2211	441813	3.66e-117	37.054	MelB	Na+/melibiose symporter or related transporter	G	Carbohydrate transport and metabolism
NP_418313.4	COG2211	441813	6.55e-121	35.398	MelB	Na+/melibiose symporter or related transporter	G	Carbohydrate transport and metabolism
NP_418314.1	COG1501	441110	3.62e-75	27.611	YicI	Alpha-glucosidase/xylosidase, GH31 family	G	Carbohydrate transport and metabolism
NP_418315.3	COG2017	441620	2.49e-80	29.703	GalM	Galactose mutarotase or related enzyme	G	Carbohydrate transport and metabolism
NP_418316.4	COG2942	442185	6.87e-124	36.962	YihS	Mannose or cellobiose epimerase, N-acyl-D-glucosamine 2-epimerase family	G	Carbohydrate transport and metabolism
NP_418317.1	COG3684	442900	2.75e-39	26.282	LacD	Tagatose-1,6-bisphosphate/sulfofructosephosphate aldolase	G	Carbohydrate transport and metabolism
NP_418318.1	COG2084	441687	1.28e-101	42.308	MmsB	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	I	Lipid transport and metabolism
NP_418319.2	COG0524	440290	3.7e-71	35.354	RbsK	Sugar or nucleoside kinase, ribokinase family	G	Carbohydrate transport and metabolism
NP_418320.2	COG1349	440960	3.31e-96	39.357	GlpR	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family	K	Transcription
NP_418321.4	COG1011	440635	1.9e-41	20.69	YigB	FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis)	H	Coenzyme transport and metabolism
NP_418322.1	COG1295	440906	1.02e-68	33.922	BrkB	Putative virulence factor, BrkB/YihY/UPF0761 family	S	Function unknown
NP_418323.1	COG1490	441099	9.21e-99	62.759	Dtd	D-aminoacyl-tRNA deacylase	J	Translation, ribosomal structure and biogenesis
NP_418324.1	COG2153	441756	1.88e-33	35.766	ElaA	Predicted N-acyltransferase, GNAT family	R	General function prediction only
NP_418325.3	COG3905	443111	0.000144	34.884	PutA1	Predicted transcriptional regulator, contains ribbon-helix-helix (RHH_1) domain	K	Transcription
NP_418327.1	COG3058	442292	2.05e-161	56.536	FdhE	Formate dehydrogenase maturation protein FdhE	C	Energy production and conversion
NP_418328.1	COG2864	442111	1.56e-88	46.479	FdnI	Cytochrome b subunit of formate dehydrogenase	C	Energy production and conversion
NP_418329.1	COG0437	440206	1.3e-71	39.086	HybA	Fe-S-cluster-containing dehydrogenase component (DMSO reductase)	C	Energy production and conversion
NP_418330.1	COG3383	442610	7.61e-155	26.714	ForC	Mo-containing formate dehydrogenase ForCE, catalytic subunit	C	Energy production and conversion
NP_418331.1	COG1526	441135	3.67e-137	50.0	FdhD	Formate dehydrogenase assembly factor FdhD, a sulfurtransferase	C	Energy production and conversion
NP_418333.1	COG1762	441368	8.78e-12	22.059	PtsN	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)	G	Carbohydrate transport and metabolism
NP_418334.1	COG1363	440974	1.06e-150	41.761	FrvX	Putative aminopeptidase FrvX	E	Amino acid transport and metabolism
NP_418335.4	COG1299	440910	3.99e-126	32.777	FrwC	Phosphotransferase system, fructose-specific IIC component	G	Carbohydrate transport and metabolism
NP_418336.1	COG1762	441368	4.5e-41	30.556	PtsN	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)	G	Carbohydrate transport and metabolism
NP_418337.1	COG3254	442485	6.81e-43	45.283	RhaM	L-rhamnose mutarotase	M	Cell wall/membrane/envelope biogenesis
NP_418338.1	COG0235	440005	8.15e-35	23.622	AraD	5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation)	E	Amino acid transport and metabolism
YP_026276.1	COG4806	443834	0.0	69.048	RhaA	L-rhamnose isomerase	G	Carbohydrate transport and metabolism
NP_418340.1	COG1070	440688	1.45e-39	23.246	XylB	Sugar (pentulose or hexulose) kinase	G	Carbohydrate transport and metabolism
NP_418341.1	COG4977	444002	9.8e-35	40.179	GlxA	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain	K	Transcription
NP_418342.2	COG4977	444002	9.35e-26	27.338	GlxA	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain	K	Transcription
NP_418343.1	COG4975	444000	0.00033	23.196	GlcU	Glucose uptake protein GlcU	G	Carbohydrate transport and metabolism
NP_418344.3	COG0605	440370	1.15e-120	61.692	SodA	Superoxide dismutase	P	Inorganic ion transport and metabolism
NP_418346.2	COG2258	441859	1.23e-68	44.231	YiiM	N-hydroxylaminopurine reductase YiiM, contains MOSC domain	F	Nucleotide transport and metabolism
NP_418347.1	COG5002	444026	6.01e-71	32.515	WalK	Sensor histidine kinase WalK	T	Signal transduction mechanisms
NP_418348.1	COG0745	440508	9.75e-69	43.836	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	T	Signal transduction mechanisms
YP_026277.1	COG3678	442894	2.05e-31	36.552	CpxP	Periplasmic chaperone Spy, Spy/CpxP family	O	Posttranslational modification, protein turnover, chaperones
NP_418350.1	COG0053	439823	3.82e-107	39.259	FieF	Divalent metal cation (Fe/Co/Zn/Cd) efflux pump	P	Inorganic ion transport and metabolism
NP_418351.1	COG0205	439975	5.72e-166	49.708	PfkA	6-phosphofructokinase	G	Carbohydrate transport and metabolism
NP_418352.1	COG1613	441221	0.0	73.354	Sbp	ABC-type sulfate transport system, periplasmic component	P	Inorganic ion transport and metabolism
NP_418353.1	COG2134	441737	4.34e-166	64.143	Cdh	CDP-diacylglycerol pyrophosphatase	I	Lipid transport and metabolism
NP_418354.1	COG0149	439919	1.43e-141	57.43	TpiA	Triosephosphate isomerase	G	Carbohydrate transport and metabolism
NP_418356.1	COG3152	442386	3.85e-26	29.197	YhaH	Uncharacterized membrane protein YhaH, DUF805 family	S	Function unknown
NP_418357.1	COG3691	442906	2.23e-25	42.0	YfcZ	Uncharacterized conserved protein YfcZ, UPF0381/DUF406 family	S	Function unknown
NP_418358.1	COG0589	440354	4.41e-15	24.793	UspA	Nucleotide-binding universal stress protein,  UspA family	T	Signal transduction mechanisms
NP_418359.1	COG1018	440641	2.11e-64	34.199	Fpr	Flavodoxin/ferredoxin--NADP reductase	C	Energy production and conversion
NP_418360.1	COG1494	441103	0.0	56.211	GlpX	Fructose-1,6-bisphosphatase/sedoheptulose 1,7-bisphosphatase or related protein	G	Carbohydrate transport and metabolism
NP_418361.1	COG0554	440320	0.0	69.153	GlpK	Glycerol kinase	C	Energy production and conversion
NP_418362.1	COG0580	440345	2.71e-91	41.434	GlpF	Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	G	Carbohydrate transport and metabolism
NP_418363.1	COG3074	442308	1.26e-19	60.759	ZapB	Cell division protein ZapB, interacts with FtsZ	D	Cell cycle control, cell division, chromosome partitioning
NP_418364.1	COG0684	440448	4.7e-24	31.613	RraA	RNA degradosome component RraA (regulator of RNase E activity)	A	RNA processing and modification
NP_418365.1	COG1575	441183	5.66e-110	44.932	MenA	1,4-dihydroxy-2-naphthoate polyprenyltransferase	H	Coenzyme transport and metabolism
NP_418366.1	COG1220	440833	0.0	68.282	HslU	ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU	O	Posttranslational modification, protein turnover, chaperones
NP_418367.1	COG5405	444164	2.4e-122	69.186	HslV	ATP-dependent protease HslVU (ClpYQ), peptidase subunit	O	Posttranslational modification, protein turnover, chaperones
NP_418368.1	COG3087	442321	7.58e-18	22.222	FtsN	Cell division protein FtsN	D	Cell cycle control, cell division, chromosome partitioning
NP_418369.1	COG1609	441217	9.68e-151	42.216	PurR	DNA-binding transcriptional regulator, LacI/PurR family	K	Transcription
NP_418370.1	COG1198	440811	0.0	51.289	PriA	Primosomal protein N' (replication factor Y) - superfamily II helicase	L	Replication, recombination and repair
NP_418371.1	COG0254	440024	2.05e-40	54.93	RpmE	Ribosomal protein L31	J	Translation, ribosomal structure and biogenesis
NP_418372.1	COG3863	443072	1.61e-19	24.731	YycO	Uncharacterized conserved protein YycO, NlpC/P60 family	S	Function unknown
NP_418373.1	COG3060	442294	1.03e-70	82.692	MetJ	Transcriptional regulator MetJ (met regulon)	K	Transcription
NP_418374.1	COG0626	440391	0.0	50.515	MetC	Cystathionine beta-lyase/cystathionine gamma-synthase	E	Amino acid transport and metabolism
NP_418375.1	COG0527	440293	1.86e-110	26.974	MetL1	Aspartate kinase	E	Amino acid transport and metabolism
NP_418376.1	COG0685	440449	3.79e-150	50.903	MetF	5,10-methylenetetrahydrofolate reductase	E	Amino acid transport and metabolism
NP_418377.1	COG0376	440145	0.0	67.896	KatG	Catalase (peroxidase I)	P	Inorganic ion transport and metabolism
NP_418378.4	COG0697	440461	2.22e-42	31.724	EamA	Amino acid export permease, drug/metabolite transporter (DMT) superfamily	E	Amino acid transport and metabolism
NP_418379.1	COG3738	442952	2.29e-120	58.152	YiijF	Uncharacterized conserved protein YijF, DUF1287 family	S	Function unknown
NP_418380.4	COG0371	440140	1.54e-178	53.221	GldA	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	C	Energy production and conversion
NP_418381.1	COG0176	439946	5.7e-76	40.278	TalA	Transaldolase/fructose-6-phosphate aldolase	G	Carbohydrate transport and metabolism
YP_026278.1	COG1080	440698	0.0	41.248	PtsA	Phosphoenolpyruvate-protein kinase (PTS system EI component in bacteria)	G	Carbohydrate transport and metabolism
NP_418384.1	COG1299	440910	5.51e-139	48.246	FrwC	Phosphotransferase system, fructose-specific IIC component	G	Carbohydrate transport and metabolism
NP_418385.1	COG1445	441054	1.45e-46	63.265	FrwB	Phosphotransferase system fructose-specific component IIB	G	Carbohydrate transport and metabolism
NP_418386.1	COG1882	441486	0.0	43.489	PflD	Pyruvate-formate lyase	C	Energy production and conversion
NP_418387.3	COG1180	440793	1.12e-70	32.014	PflA	Pyruvate-formate lyase-activating enzyme	O	Posttranslational modification, protein turnover, chaperones
NP_418388.1	COG1445	441054	2.23e-39	40.816	FrwB	Phosphotransferase system fructose-specific component IIB	G	Carbohydrate transport and metabolism
NP_418389.1	COG2207	441809	1.77e-24	28.571	AraC	AraC-type DNA-binding domain and AraC-containing proteins	K	Transcription
NP_418390.1	COG2194	441797	1.67e-76	24.334	OpgE	Phosphoethanolamine transferase for periplasmic glucans OpgE, AlkP superfamily	M	Cell wall/membrane/envelope biogenesis
NP_418391.1	COG2352	441919	0.0	40.816	Ppc	Phosphoenolpyruvate carboxylase	C	Energy production and conversion
NP_418392.1	COG0624	440389	1.4e-112	33.753	ArgE	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	E	Amino acid transport and metabolism
NP_418393.1	COG0002	439773	1.64e-167	48.98	ArgC	N-acetyl-gamma-glutamylphosphate reductase	E	Amino acid transport and metabolism
NP_418394.3	COG0548	440314	5.26e-73	40.927	ArgB	N-acetylglutamate kinase	E	Amino acid transport and metabolism
NP_418395.1	COG0165	439935	0.0	55.361	ArgH	Argininosuccinate lyase	E	Amino acid transport and metabolism
NP_418396.1	COG0583	440348	1.81e-71	30.375	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
NP_418397.2	COG1249	440861	1.25e-171	35.129	Lpd	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase	C	Energy production and conversion
NP_418398.2	COG1309	440920	5.2e-15	26.115	AcrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	K	Transcription
NP_418400.1	COG2265	441866	2.55e-62	26.558	TrmA	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family	J	Translation, ribosomal structure and biogenesis
NP_418401.1	COG4771	443803	1.12e-92	28.571	FepA	Outer membrane receptor for ferrienterochelin and colicins	P	Inorganic ion transport and metabolism
NP_418402.2	COG0796	440559	1.48e-104	44.094	MurI	Glutamate racemase	M	Cell wall/membrane/envelope biogenesis
NP_418403.1	COG0812	440574	2.14e-134	39.514	MurB	UDP-N-acetylenolpyruvoylglucosamine reductase	M	Cell wall/membrane/envelope biogenesis
NP_418404.1	COG0340	440109	3.41e-98	40.664	BirA2	Biotin-protein ligase	H	Coenzyme transport and metabolism
NP_418405.1	COG1072	440690	0.0	59.744	CoaA	Pantothenate kinase	H	Coenzyme transport and metabolism
NP_418407.1	COG0050	439820	0.0	84.091	TufA	Translation elongation factor EF-Tu, a GTPase	J	Translation, ribosomal structure and biogenesis
NP_418408.1	COG0690	440454	9.56e-23	46.032	SecE	Preprotein translocase subunit SecE	U	Intracellular trafficking, secretion, and vesicular transport
NP_418409.1	COG0250	440020	1.29e-82	55.249	NusG	Transcription termination/antitermination protein NusG	K	Transcription
NP_418410.1	COG0080	439850	3.52e-86	69.014	RplK	Ribosomal protein L11	J	Translation, ribosomal structure and biogenesis
NP_418411.1	COG0081	439851	2.53e-143	65.487	RplA	Ribosomal protein L1	J	Translation, ribosomal structure and biogenesis
NP_418412.1	COG0244	440014	6.6e-65	44.186	RplJ	Ribosomal protein L10	J	Translation, ribosomal structure and biogenesis
NP_418413.1	COG0222	439992	6.27e-43	61.6	RplL	Ribosomal protein L7/L12	J	Translation, ribosomal structure and biogenesis
NP_418414.1	COG0085	439855	0.0	49.249	RpoB	DNA-directed RNA polymerase, beta subunit/140 kD subunit	K	Transcription
NP_418415.1	COG0086	439856	0.0	67.96	RpoC	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	K	Transcription
NP_418417.1	COG1060	440680	7.92e-97	28.493	ThiH	2-iminoacetate synthase ThiH/Menaquinone biosynthesis enzymes MqnC and MqnE	H	Coenzyme transport and metabolism
NP_418418.2	COG2022	441625	5.27e-165	62.745	ThiG	Thiazole synthase ThiGH, ThiG subunit (thiamin biosynthesis)	H	Coenzyme transport and metabolism
YP_026279.1	COG2104	441707	1.54e-25	36.364	ThiS	Sulfur carrier protein ThiS/TtuB (thiamine biosynthesis, tRNA 2-thiouridylation)	H	Coenzyme transport and metabolism
NP_418420.4	COG0476	440244	9.08e-116	54.286	ThiF	Molybdopterin or thiamine biosynthesis adenylyltransferase	H	Coenzyme transport and metabolism
NP_418421.1	COG0352	440121	3.69e-72	40.201	ThiE	Thiamine monophosphate synthase	H	Coenzyme transport and metabolism
NP_418422.1	COG0422	440191	0.0	65.51	ThiC	4-amino-2-methyl-5-hydroxymethylpyrimidine (HMP) synthase ThiC	H	Coenzyme transport and metabolism
NP_418423.1	COG3160	442394	2.41e-82	53.75	Rsd	Regulator of sigma D	K	Transcription
YP_026280.1	COG2816	442065	4.59e-116	40.755	NPY1	NADH pyrophosphatase NudC, Nudix superfamily	F	Nucleotide transport and metabolism
NP_418425.1	COG0407	440176	7.84e-166	51.111	HemE	Uroporphyrinogen-III decarboxylase HemE	H	Coenzyme transport and metabolism
NP_418426.2	COG1515	441124	1.22e-126	54.167	Nfi	Deoxyinosine 3'-endonuclease (endonuclease V)	L	Replication, recombination and repair
NP_418427.1	COG3068	442302	1.19e-121	68.063	YjaG	Uncharacterized conserved protein YjaG, DUF416 family	S	Function unknown
NP_418428.1	COG0776	440539	1.68e-42	57.778	HupA	DNA-binding chromatin protein HU or IHF, alpha or beta variants	B	Chromatin structure and dynamics
NP_418430.2	COG3678	442894	1.05e-18	30.328	CpxP	Periplasmic chaperone Spy, Spy/CpxP family	O	Posttranslational modification, protein turnover, chaperones
NP_418431.1	COG3852	443061	6.93e-89	43.096	NtrB	Signal transduction histidine kinase NtrB, nitrogen specific	T	Signal transduction mechanisms
NP_418432.1	COG2204	441806	0.0	55.53	AtoC	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	T	Signal transduction mechanisms
NP_418433.1	COG0151	439921	0.0	65.962	PurD	Phosphoribosylamine-glycine ligase	F	Nucleotide transport and metabolism
NP_418434.1	COG0138	439908	0.0	63.378	PurH	AICAR transformylase/IMP cyclohydrolase PurH	F	Nucleotide transport and metabolism
NP_418436.1	COG1247	440860	1.85e-18	25.0	MnaT	L-amino acid N-acyltransferase MnaT	E	Amino acid transport and metabolism
NP_418437.1	COG1897	441501	0.0	58.252	MetA	Homoserine O-succinyltransferase	E	Amino acid transport and metabolism
NP_418438.1	COG2225	441827	0.0	62.712	AceB	Malate synthase	C	Energy production and conversion
NP_418439.1	COG2224	441826	0.0	71.954	AceA	Isocitrate lyase	C	Energy production and conversion
NP_418440.1	COG4579	443636	0.0	52.778	AceK	Isocitrate dehydrogenase kinase/phosphatase	T	Signal transduction mechanisms
NP_418441.1	COG0666	440430	0.002	20.968	ANKYR	Ankyrin repeat	T	Signal transduction mechanisms
NP_418442.2	COG1414	441024	3.12e-91	41.107	IclR	DNA-binding transcriptional regulator, IclR family	K	Transcription
NP_418443.1	COG1410	441020	0.0	58.326	MetH2	Methionine synthase I, cobalamin-binding domain	E	Amino acid transport and metabolism
NP_418444.1	COG1283	440894	0.0	43.389	NptA	Na+/phosphate symporter	P	Inorganic ion transport and metabolism
NP_418445.1	COG3340	442569	1.39e-75	39.45	PepE	Peptidase E	E	Amino acid transport and metabolism
NP_418446.1	COG1187	440800	2.26e-99	43.421	RsuA	Pseudouridylate synthase RsuA/RluF, specific for 16S rRNA U516, 23S rRNA U2604/U2605/U2457, and tRNA(Tyr)-35	J	Translation, ribosomal structure and biogenesis
NP_418448.1	COG0527	440293	1.74e-145	35.948	MetL1	Aspartate kinase	E	Amino acid transport and metabolism
NP_418449.1	COG0166	439936	0.0	51.292	Pgi	Glucose-6-phosphate isomerase	G	Carbohydrate transport and metabolism
NP_418454.1	COG3223	442456	8.54e-41	52.239	PsiE	Phosphate starvation-inducible membrane PsiE (function unknown)	R	General function prediction only
NP_418455.1	COG2814	442063	2.02e-24	21.569	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
NP_418456.1	COG3833	443045	1.97e-117	43.771	MalG	ABC-type maltose transport system, permease component MalG	G	Carbohydrate transport and metabolism
NP_418457.1	COG1175	440788	1.16e-66	35.458	UgpA	ABC-type sugar transport system, permease component	G	Carbohydrate transport and metabolism
NP_418458.1	COG2182	441785	3.17e-147	41.019	MalE	Maltose-binding periplasmic protein MalE	G	Carbohydrate transport and metabolism
NP_418459.1	COG3839	443050	0.0	56.425	MalK	ABC-type sugar transport system, ATPase component MalK	G	Carbohydrate transport and metabolism
NP_418460.1	COG4580	443637	0.0	49.336	LamB	Maltoporin (phage lambda and maltose receptor)	G	Carbohydrate transport and metabolism
NP_418463.4	COG3161	442395	1.18e-48	44.099	UbiC	4-hydroxybenzoate synthetase (chorismate-pyruvate lyase)	H	Coenzyme transport and metabolism
NP_418464.1	COG0382	440151	1.31e-90	49.286	UbiA	4-hydroxybenzoate polyprenyltransferase	H	Coenzyme transport and metabolism
NP_418465.4	COG2937	442180	0.0	53.325	PlsB	Glycerol-3-phosphate O-acyltransferase	I	Lipid transport and metabolism
NP_418466.1	COG0818	440580	6.17e-46	41.667	DgkA	Diacylglycerol kinase	I	Lipid transport and metabolism
NP_418467.1	COG1974	441577	7.34e-89	47.761	LexA	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	K	Transcription
NP_418468.3	COG0534	440300	2.22e-72	31.043	NorM	Na+-driven multidrug efflux pump, DinF/NorM/MATE family	V	Defense mechanisms
NP_418469.1	COG3237	442469	3.98e-22	61.538	YjbJ	Uncharacterized ProP-interacting protein YjbJ, UPF0337 family	R	General function prediction only
NP_418470.4	COG0735	440498	4.78e-41	35.211	Fur	Fe2+ or Zn2+ uptake regulation protein Fur/Zur	P	Inorganic ion transport and metabolism
NP_418473.3	COG0042	439812	6.15e-143	36.218	DusA	tRNA-dihydrouridine synthase	J	Translation, ribosomal structure and biogenesis
NP_418475.1	COG0604	440369	1.49e-117	42.284	Qor	NADPH:quinone reductase or related Zn-dependent oxidoreductase	C	Energy production and conversion
NP_418476.1	COG0305	440074	0.0	58.391	DnaB	Replicative DNA helicase	L	Replication, recombination and repair
NP_418477.1	COG0787	440550	3.09e-175	46.739	Alr	Alanine racemase	M	Cell wall/membrane/envelope biogenesis
NP_418478.1	COG1448	441057	0.0	59.95	TyrB	Aspartate/aromatic aminotransferase	E	Amino acid transport and metabolism
NP_418479.1	COG3700	442914	2.75e-180	70.464	AphA	Acid phosphatase, class B	P	Inorganic ion transport and metabolism
NP_418480.1	COG0432	440201	1.13e-62	45.522	YjbQ	Thiamin phosphate synthase YjbQ, UPF0047 family	H	Coenzyme transport and metabolism
NP_418481.1	COG2315	441889	2.73e-52	46.957	MmcQ	Predicted DNA-binding protein with double-wing structural motif, MmcQ/YjbR family	K	Transcription
NP_418482.1	COG0178	439948	0.0	66.316	UvrA	Excinuclease UvrABC ATPase subunit	L	Replication, recombination and repair
NP_418483.1	COG0629	440394	1.62e-62	56.78	Ssb	Single-stranded DNA-binding protein	L	Replication, recombination and repair
NP_418485.1	COG4943	443970	0.0	39.504	YjcC	Redox-sensing c-di-GMP phosphodiesterase, contains CSS-motif and EAL domains	T	Signal transduction mechanisms
NP_418486.1	COG4977	444002	6.64e-27	37.0	GlxA	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain	K	Transcription
NP_418487.1	COG0789	440552	1.56e-23	33.981	SoxR	DNA-binding transcriptional regulator, MerR family	K	Transcription
NP_418488.1	COG2252	441853	5.66e-165	41.514	NCS2	Xanthine/guanine/uracil/vitamin C permease GhxP/GhxQ, nucleobase:cation symporter 2 ( NCS2) family	F	Nucleotide transport and metabolism
NP_418489.1	COG0025	439796	3.55e-96	32.299	NhaP	NhaP-type Na+/H+ or K+/H+ antiporter	P	Inorganic ion transport and metabolism
NP_418490.1	COG1357	440968	1.65e-22	23.711	DotG	Type IVB secretion/DNA transfer system protein DotG/IcmE, contains pentapeptide repeats	U	Intracellular trafficking, secretion, and vesicular transport
NP_418491.1	COG4147	443318	0.0	54.459	ActP	Na+(or H+)/acetate symporter ActP	C	Energy production and conversion
NP_418492.1	COG3162	442396	3.21e-44	52.475	YjcH	Membrane protein potentially involved in acetate utilization, DUF485 family	S	Function unknown
NP_418493.1	COG0365	440134	0.0	55.556	Acs	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	I	Lipid transport and metabolism
NP_418494.1	COG3303	442532	0.0	52.7	NrfA	Formate-dependent nitrite reductase, periplasmic cytochrome c552 subunit	P	Inorganic ion transport and metabolism
NP_418495.2	COG3005	442242	0.005	34.286	NapC	Tetraheme cytochrome c subunit NapC of nitrate or TMAO reductase	C	Energy production and conversion
NP_418496.1	COG0437	440206	7.22e-82	51.351	HybA	Fe-S-cluster-containing dehydrogenase component (DMSO reductase)	C	Energy production and conversion
NP_418497.1	COG3301	442530	1.22e-77	40.19	NrfD	Nitrite/polysulfide reductase, membrane component NrfD/PsrC	P	Inorganic ion transport and metabolism
NP_418498.1	COG1138	440753	0.0	41.396	CcmF	Cytochrome c biogenesis protein CcmF	C	Energy production and conversion
NP_418499.1	COG3088	442322	1.93e-40	43.182	NrfF	Cytochrome c-type biogenesis protein CcmH/NrfF	C	Energy production and conversion
NP_418500.1	COG4235	443378	1.21e-29	35.821	NrfG	Cytochrome c-type biogenesis protein CcmH/NrfG	C	Energy production and conversion
NP_418501.1	COG1301	440912	4.81e-164	48.936	GltP	Na+/H+-dicarboxylate symporter	C	Energy production and conversion
NP_418502.1	COG0790	440553	1.77e-26	31.527	Sel1	Sel1-like repeat, TPR-related	R	General function prediction only
NP_418503.1	COG3383	442610	0.0	48.48	ForC	Mo-containing formate dehydrogenase ForCE, catalytic subunit	C	Energy production and conversion
NP_418504.1	COG1538	441147	8.21e-42	29.032	TolC	Outer membrane protein TolC	M	Cell wall/membrane/envelope biogenesis
NP_418505.2	COG1289	440900	8.73e-20	24.454	AaeB	Aromatic carboxylic acid efflux pump AaeB or related transporter, AaeB/MdtO/YccS family	R	General function prediction only
NP_418506.1	COG1566	441174	3.35e-77	34.286	EmrA	Multidrug resistance efflux pump EmrA	V	Defense mechanisms
NP_418507.2	COG2015	441618	0.0	55.929	BDS1	Alkyl sulfatase BDS1 and related hydrolases, metallo-beta-lactamase superfamily	Q	Secondary metabolites biosynthesis, transport and catabolism
NP_418508.1	COG1940	441543	2.64e-64	31.529	NagC	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	G	Carbohydrate transport and metabolism
NP_418509.1	COG0036	439806	1.52e-107	41.629	Rpe	Pentose-5-phosphate-3-epimerase	G	Carbohydrate transport and metabolism
