QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
BAA10249.1	COG4948	443975	2.73e-29	22.901	RspA	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	M	Cell wall/membrane/envelope biogenesis
BAA10250.1	COG0652	440417	7.87e-37	29.101	PpiB	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	O	Posttranslational modification, protein turnover, chaperones
BAA10251.1	COG0231	440001	1.64e-112	60.87	Efp	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	J	Translation, ribosomal structure and biogenesis
BAA10252.1	COG0511	440277	1.13e-55	47.222	AccB	Biotin carboxyl carrier protein	I	Lipid transport and metabolism
BAA10253.1	COG4577	443634	3.96e-38	53.488	CcmK	Carboxysome shell and ethanolamine utilization microcompartment protein CcmL/EutN	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA10254.1	COG1848	441453	1.23e-11	20.863	VapC	VapC family ribonuclease, toxin component of the VapBC toxin-antitoxin module, contains PIN domain	V	Defense mechanisms
BAA10256.1	COG0277	440046	1.23e-180	40.605	GlcD	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	C	Energy production and conversion
BAA10257.1	COG5773	444483	4.14e-49	52.885	Pro0765	Uncharacterized cyanobacterial/plant membrane protein Pro0765, DUF3082 (PF11282) domain	C	Energy production and conversion
BAA10258.1	COG0383	440152	0.003	27.586	MngB	Alpha-mannosidase	G	Carbohydrate transport and metabolism
BAA10259.1	COG2319	441893	3.74e-34	27.628	WD40	WD40 repeat	R	General function prediction only
BAA10260.1	COG3335	442564	1.22e-14	37.5		Transposase	X	Mobilome: prophages, transposons
BAA10261.1	COG0436	440205	0.0	47.179	AspB	Aspartate/methionine/tyrosine aminotransferase	E	Amino acid transport and metabolism
BAA10262.1	COG0372	440141	0.0	51.938	GltA	Citrate synthase	C	Energy production and conversion
BAA10263.1	COG2062	441665	2.03e-45	33.962	SixA	Phosphohistidine phosphatase SixA	T	Signal transduction mechanisms
BAA10264.1	COG0596	440361	3.52e-32	23.438	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH/undecaprenyl monophosphate-sugar esterase UshA/YqjL	H	Coenzyme transport and metabolism
BAA10265.1	COG1748	441354	1.24e-148	39.071	Lys9	Saccharopine dehydrogenase, NADP-dependent	E	Amino acid transport and metabolism
BAA10266.1	COG2104	441707	6.31e-24	42.424	ThiS	Sulfur carrier protein ThiS/TtuB (thiamine biosynthesis, tRNA 2-thiouridylation)	H	Coenzyme transport and metabolism
BAA10267.1	COG1234	440847	1.26e-107	40.26	ElaC	Ribonuclease BN, tRNA processing enzyme	J	Translation, ribosomal structure and biogenesis
BAA10268.1	COG0576	440341	2.34e-12	29.286	GrpE	Molecular chaperone GrpE (heat shock protein HSP-70)	O	Posttranslational modification, protein turnover, chaperones
BAA10269.1	COG0438	440207	3.88e-07	25.62	RfaB	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	M	Cell wall/membrane/envelope biogenesis
BAA10270.1	COG0788	440551	0.0	58.571	PurU	Formyltetrahydrofolate hydrolase	F	Nucleotide transport and metabolism
BAA10271.1	COG0288	440057	2.24e-71	40.816	CynT	Carbonic anhydrase	P	Inorganic ion transport and metabolism
BAA10272.1	COG3484	442707	4.09e-147	49.367		Predicted proteasome-type protease	O	Posttranslational modification, protein turnover, chaperones
BAA10273.1	COG5635	444362	3.44e-43	18.86	NACHT	Predicted NTPase, NACHT family domain	T	Signal transduction mechanisms
BAA10274.1	COG0625	440390	3.85e-59	39.109	GstA	Glutathione S-transferase or stringent starvation protein SspA	O	Posttranslational modification, protein turnover, chaperones
BAA10276.1	COG0440	440209	2.35e-88	56.688	IlvH	Acetolactate synthase, small subunit	E	Amino acid transport and metabolism
BAA10278.1	COG0319	440088	7.66e-48	41.353	YbeY	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme	J	Translation, ribosomal structure and biogenesis
BAA10279.1	COG0818	440580	1.04e-32	53.933	DgkA	Diacylglycerol kinase	I	Lipid transport and metabolism
BAA10280.1	COG0512	440278	2.72e-111	61.728	PabA	Anthranilate/para-aminobenzoate synthase component II (glutamine amidotransferase)	E	Amino acid transport and metabolism
BAA10281.1	COG0382	440151	3.11e-53	25.418	UbiA	4-hydroxybenzoate polyprenyltransferase	H	Coenzyme transport and metabolism
BAA10282.1	COG0834	440596	4.16e-40	26.383	HisJ	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	E	Amino acid transport and metabolism
BAA10283.1	COG0628	440393	6.49e-52	33.333	PerM	Predicted PurR-regulated permease PerM	R	General function prediction only
BAA10284.1	COG4252	443394	0.000538	16.667	CHASE2	Extracytoplasmic sensor domain CHASE2 (specificity unknown)	T	Signal transduction mechanisms
BAA10285.1	COG3937	443138	4.79e-39	40.594	PhaF	Phasin, polyhydroxyalkanoate synthesis regulator	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA10287.1	COG1752	441358	1.05e-35	24.113	RssA	Predicted acylesterase/phospholipase RssA, containd patatin domain	R	General function prediction only
BAA10289.1	COG0628	440393	4.48e-50	30.53	PerM	Predicted PurR-regulated permease PerM	R	General function prediction only
BAA10290.1	COG0443	440212	0.0	61.614	DnaK	Molecular chaperone DnaK (HSP70)	O	Posttranslational modification, protein turnover, chaperones
BAA10291.1	COG0576	440341	8.64e-53	40.136	GrpE	Molecular chaperone GrpE (heat shock protein HSP-70)	O	Posttranslational modification, protein turnover, chaperones
BAA10292.1	COG2804	442055	0.0	45.124	GspE/PilB	Type II secretion system/type IV pilus assembly ATPase GspE/PulE/PilB	N	Cell motility
BAA10293.1	COG0116	439886	0.0	50.0	RlmL	RNA guanine methylase, includes 23S rRNA G2445 N2-methylase RlmL and tRNA-G6 N2-methylase Trm14	J	Translation, ribosomal structure and biogenesis
BAA10294.1	COG0500	440266	8.11e-05	22.093	SmtA	SAM-dependent methyltransferase SmtA (CmoB moved to COG2228)	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA10295.1	COG0117	439887	5.21e-130	45.608	RibD1	Riboflavin biosynthesis protein RibD, pyrimidine deaminase domain	H	Coenzyme transport and metabolism
BAA10296.1	COG0612	440377	1.08e-136	35.731	PqqL	Predicted Zn-dependent peptidase, M16 family	R	General function prediction only
BAA10297.1	COG0489	440255	9.8e-45	38.418	Mrp	Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family	D	Cell cycle control, cell division, chromosome partitioning
BAA10298.1	COG4770	443802	0.0	67.568	PccA	Acetyl/propionyl-CoA carboxylase, alpha subunit	I	Lipid transport and metabolism
BAA10299.1	COG3224	442457	6.65e-46	26.486		Antibiotic biosynthesis monooxygenase (ABM) superfamily enzyme	R	General function prediction only
BAA10300.1	COG0590	440355	1.3e-54	36.486	TadA	tRNA(Arg) A34 adenosine deaminase TadA	J	Translation, ribosomal structure and biogenesis
BAA10301.1	COG0223	439993	4.57e-153	49.231	Fmt	Methionyl-tRNA formyltransferase	J	Translation, ribosomal structure and biogenesis
BAA10302.1	COG0411	440180	7.85e-134	50.593	LivG	ABC-type branched-chain amino acid transport system, ATPase component LivG	E	Amino acid transport and metabolism
BAA10304.1	COG0522	440288	8.34e-109	49.02	RpsD	Ribosomal protein S4 or related protein	J	Translation, ribosomal structure and biogenesis
BAA10305.1	COG0628	440393	3.99e-28	29.412	PerM	Predicted PurR-regulated permease PerM	R	General function prediction only
BAA10306.1	COG0014	439785	1.15e-164	35.049	ProA	Gamma-glutamyl phosphate reductase	E	Amino acid transport and metabolism
BAA10307.1	COG4251	443393	8.68e-118	37.466		Bacteriophytochrome (light-regulated signal transduction histidine kinase)	T	Signal transduction mechanisms
BAA10308.1	COG0784	440547	1.19e-28	30.469	CheY	CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F	T	Signal transduction mechanisms
BAA10309.1	COG0556	440322	0.0	63.429	UvrB	Excinuclease UvrABC helicase subunit UvrB	L	Replication, recombination and repair
BAA10311.1	COG5733	444443	1.1e-15	84.615	PsbX	Photosystem II reaction center protein X, PsbX	C	Energy production and conversion
BAA10312.1	COG0299	440068	3.99e-102	50.267	PurN	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	F	Nucleotide transport and metabolism
BAA10313.1	COG1074	440692	0.002	23.134	RecB	3'-5' helicase subunit RecB of the DNA repair enzyme RecBCD (exonuclease V)	L	Replication, recombination and repair
BAA10314.1	COG0464	440232	3.76e-81	28.788	SpoVK	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family	M	Cell wall/membrane/envelope biogenesis
BAA10315.1	COG4106	443282	2.25e-21	31.25	Tam	Trans-aconitate methyltransferase	C	Energy production and conversion
BAA10317.1	COG4250	443392	1.13e-87	52.841	DICT	DICT sensory domain found in diguanylate cyclases and two-component systems	T	Signal transduction mechanisms
BAA10318.1	COG3852	443061	1.1e-09	25.352	NtrB	Signal transduction histidine kinase NtrB, nitrogen specific	T	Signal transduction mechanisms
BAA10319.1	COG0728	440492	2.98e-116	33.592	MurJ	Lipid II flippase MurJ/MviN (peptidoglycan biosynthesis)	M	Cell wall/membrane/envelope biogenesis
BAA10321.1	COG2105	441708	1.29e-22	31.783	YtfP	Predicted gamma-glutamylamine cyclotransferase YtfP, GGCT/AIG2-like family	E	Amino acid transport and metabolism
BAA10322.1	COG0318	440087	1.36e-64	28.977	MenE	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming)	I	Lipid transport and metabolism
BAA10323.1	COG0662	440426	4.18e-40	46.602	ManC	Mannose-6-phosphate isomerase, cupin superfamily	G	Carbohydrate transport and metabolism
BAA10324.1	COG0451	440220	4.78e-26	22.963	WcaG	Nucleoside-diphosphate-sugar epimerase	M	Cell wall/membrane/envelope biogenesis
BAA10325.1	COG0460	440228	6.55e-161	57.388	ThrA	Homoserine dehydrogenase	E	Amino acid transport and metabolism
BAA10326.1	COG2091	441694	3.45e-62	40.606	Sfp	Phosphopantetheinyl transferase	H	Coenzyme transport and metabolism
BAA10328.1	COG0016	439787	0.0	60.059	PheS	Phenylalanyl-tRNA synthetase alpha subunit	J	Translation, ribosomal structure and biogenesis
BAA10330.1	COG1487	441096	2e-38	35.938	VapC	Ribonuclease/mRNA interferase VapC, contains PIN domain	V	Defense mechanisms
BAA10331.1	COG4456	443554	5.34e-14	28.986	VagC	Virulence-associated protein VagC (function unknown)	S	Function unknown
BAA10332.1	COG0475	440243	1.75e-71	35.681	KefB	Kef-type K+ transport system, membrane component KefB	P	Inorganic ion transport and metabolism
BAA10333.1	COG5343	444127	2.87e-16	20.968	RskA	Anti-sigma-K factor RskA	T	Signal transduction mechanisms
BAA10334.1	COG1595	441203	7.7e-36	37.288	RpoE	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	K	Transcription
BAA10335.1	COG0785	440548	5.13e-33	33.854	CcdA	Cytochrome c biogenesis protein CcdA	C	Energy production and conversion
BAA10336.1	COG0526	440292	1.74e-16	25.641	TrxA	Thiol-disulfide isomerase or thioredoxin	O	Posttranslational modification, protein turnover, chaperones
BAA10337.1	COG1117	440734	0.0	63.019	PstB	ABC-type phosphate transport system, ATPase component	P	Inorganic ion transport and metabolism
BAA10338.1	COG1117	440734	0.0	59.023	PstB	ABC-type phosphate transport system, ATPase component	P	Inorganic ion transport and metabolism
BAA10339.1	COG0581	440346	9.97e-107	51.587	PstA	ABC-type phosphate transport system, permease component	P	Inorganic ion transport and metabolism
BAA10340.1	COG0573	440338	2.54e-116	46.815	PstC	ABC-type phosphate transport system, permease component	P	Inorganic ion transport and metabolism
BAA10341.1	COG0226	439996	2.62e-89	35.938	PstS	ABC-type phosphate transport system, periplasmic component	P	Inorganic ion transport and metabolism
BAA10342.1	COG0226	439996	2.79e-101	38.163	PstS	ABC-type phosphate transport system, periplasmic component	P	Inorganic ion transport and metabolism
BAA10343.1	COG1357	440968	2.18e-26	42.056	DotG	Type IVB secretion/DNA transfer system protein DotG/IcmE, contains pentapeptide repeats	U	Intracellular trafficking, secretion, and vesicular transport
BAA10344.1	COG0199	439969	1.65e-29	40.0	RpsN	Ribosomal protein S14	J	Translation, ribosomal structure and biogenesis
BAA10345.1	COG1842	441447	4.01e-63	53.456	PspA	Phage shock protein A involved in membrane remodeling, PspA/Vipp1/IM30 family	M	Cell wall/membrane/envelope biogenesis
BAA10346.1	COG0491	440257	5.72e-14	25.654	GloB	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	R	General function prediction only
BAA10347.1	COG0653	440418	0.0	50.651	SecA	Preprotein translocase subunit SecA	U	Intracellular trafficking, secretion, and vesicular transport
BAA10348.1	COG2119	441722	1.27e-52	31.863	Gdt1	Putative Ca2+/H+ antiporter, TMEM165/GDT1 family	R	General function prediction only
BAA10350.1	COG2255	441856	0.0	61.231	RuvB	Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit RuvB	L	Replication, recombination and repair
BAA10351.1	COG2022	441625	1.34e-172	61.217	ThiG	Thiazole synthase ThiGH, ThiG subunit (thiamin biosynthesis)	H	Coenzyme transport and metabolism
BAA10352.1	COG5493	444244	6.83e-09	26.613		Uncharacterized protein, contains PD-(D/E)XK nuclease domain	R	General function prediction only
BAA10353.1	COG0354	440123	3.79e-85	29.545	YgfZ	Folate-binding protein YgfZ, synthesis and repair of Fe-S clusters, tRNA thiomethylation	J	Translation, ribosomal structure and biogenesis
BAA10355.1	COG0368	440137	4.71e-53	37.45	CobS	Cobalamin synthase CobS (adenosylcobinamide-GDP ribazoletransferase)	H	Coenzyme transport and metabolism
BAA10357.1	COG0752	440515	0.0	69.965	GlyQ	Glycyl-tRNA synthetase, alpha subunit	J	Translation, ribosomal structure and biogenesis
BAA10358.1	COG0668	440432	5.94e-83	43.561	MscS	Small-conductance mechanosensitive channel	M	Cell wall/membrane/envelope biogenesis
BAA10359.1	COG5002	444026	1.92e-67	25.728	WalK	Sensor histidine kinase WalK	T	Signal transduction mechanisms
BAA10362.1	COG2211	441813	2.09e-17	20.899	MelB	Na+/melibiose symporter or related transporter	G	Carbohydrate transport and metabolism
BAA10363.1	COG1994	441597	3.76e-12	19.807	SpoIVFB	Zn-dependent protease (includes sporulation protein SpoIVFB)	O	Posttranslational modification, protein turnover, chaperones
BAA10364.1	COG0683	440447	1.02e-41	26.239	LivK	ABC-type branched-chain amino acid transport system, periplasmic component	E	Amino acid transport and metabolism
BAA10365.1	COG0042	439812	1.13e-160	51.282	DusA	tRNA-dihydrouridine synthase	J	Translation, ribosomal structure and biogenesis
BAA10366.1	COG1165	440779	0.0	40.273	MenD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	H	Coenzyme transport and metabolism
BAA10367.1	COG0631	440396	6.97e-67	29.368	PTC1	Serine/threonine protein phosphatase PrpC	T	Signal transduction mechanisms
BAA10368.1	COG2425	441973	2.98e-09	20.134	ViaA	Uncharacterized conserved protein, contains a von Willebrand factor type A (vWA) domain	S	Function unknown
BAA10369.1	COG2027	441630	2.3e-137	36.0	DacB	D-alanyl-D-alanine carboxypeptidase	M	Cell wall/membrane/envelope biogenesis
BAA10370.1	COG0388	440157	9.6e-96	38.577	Nit1	Nitrilase/amidase YafV/Nit2, hydrolyzes deaminated glutathione	V	Defense mechanisms
BAA10371.1	COG0143	439913	0.0	44.186	MetG	Methionyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis
BAA10372.1	COG1432	441041	1.8e-58	46.386	LabA	NYN domain, predicted PIN-related RNAse, tRNA/rRNA maturation	R	General function prediction only
BAA10373.1	COG0232	440002	4.4e-132	34.94	Dgt	dGTP triphosphohydrolase	F	Nucleotide transport and metabolism
BAA10374.1	COG4330	443471	2.63e-54	36.019		Uncharacterized membrane protein, DUF1361 domain	S	Function unknown
BAA10375.1	COG0745	440508	4.4e-79	46.948	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	T	Signal transduction mechanisms
BAA10376.1	COG0406	440175	2.84e-61	35.751	PhoE	Broad specificity phosphatase PhoE	G	Carbohydrate transport and metabolism
BAA10378.1	COG0475	440243	4.51e-70	31.183	KefB	Kef-type K+ transport system, membrane component KefB	P	Inorganic ion transport and metabolism
BAA10380.1	COG0188	439958	0.0	55.342	GyrA	DNA gyrase/topoisomerase IV, subunit A	L	Replication, recombination and repair
BAA10381.1	COG2129	441732	3.66e-11	20.578		Predicted phosphoesterase, related to the Icc protein	R	General function prediction only
BAA10382.1	COG1122	440739	1.7e-102	47.619	EcfA2	Energy-coupling factor transporter ATP-binding protein EcfA2	P	Inorganic ion transport and metabolism
BAA10383.1	COG0619	440384	3.72e-47	32.4	EcfT	ECF-type transporter transmembrane protein EcfT	H	Coenzyme transport and metabolism
BAA10384.1	COG0310	440079	1.33e-51	39.234	CbiM	ABC-type Co2+ transport system, permease component	P	Inorganic ion transport and metabolism
BAA10385.1	COG2373	441940	1.89e-06	23.611	YfaS	Uncharacterized conserved protein YfaS, alpha-2-macroglobulin family	R	General function prediction only
BAA10390.1	COG0438	440207	7.83e-24	36.697	RfaB	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	M	Cell wall/membrane/envelope biogenesis
BAA10391.1	COG1043	440665	1.12e-151	53.992	LpxA	Acyl-[acyl carrier protein]--UDP-N-acetylglucosamine O-acyltransferase	M	Cell wall/membrane/envelope biogenesis
BAA10393.1	COG0596	440361	6.16e-08	27.273	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH/undecaprenyl monophosphate-sugar esterase UshA/YqjL	H	Coenzyme transport and metabolism
BAA10394.1	COG0007	439778	1.18e-130	55.466	CysG	Uroporphyrinogen-III methylase (siroheme synthase)	H	Coenzyme transport and metabolism
BAA10395.1	COG1197	440810	0.0	44.102	Mfd	Transcription-repair coupling factor (superfamily II helicase)	L	Replication, recombination and repair
BAA10397.1	COG0797	440560	2.98e-61	63.736	RlpA	Peptidoglycan lytic transglycosylase RlpA, contains C-terminal SPOR domain	M	Cell wall/membrane/envelope biogenesis
BAA10398.1	COG0410	440179	9.74e-121	46.835	LivF	ABC-type branched-chain amino acid transport system, ATPase component LivF	E	Amino acid transport and metabolism
BAA10399.1	COG0014	439785	0.0	51.22	ProA	Gamma-glutamyl phosphate reductase	E	Amino acid transport and metabolism
BAA10401.1	COG1598	441206	4.07e-14	47.619	HicB	Antitoxin component HicB of the HicAB toxin-antitoxin system	V	Defense mechanisms
BAA10402.1	COG3344	442573	5.15e-09	20.652	YkfC	Retron-type reverse transcriptase	X	Mobilome: prophages, transposons
BAA10403.1	COG0458	440226	0.0	49.186	CarB	Carbamoylphosphate synthase large subunit	E	Amino acid transport and metabolism
BAA10405.1	COG2065	441668	2.98e-96	56.069	PyrR	Pyrimidine operon attenuation protein PyrR/uracil phosphoribosyltransferase	F	Nucleotide transport and metabolism
BAA10406.1	COG0302	440071	5.25e-126	65.054	FolE	GTP cyclohydrolase I	H	Coenzyme transport and metabolism
BAA10407.1	COG1058	440678	1.12e-111	45.6	CinA	ADP-ribose pyrophosphatase domain of DNA damage- and competence-inducible protein CinA	L	Replication, recombination and repair
BAA10408.1	COG0792	440555	2.54e-42	43.0	YraN	Predicted endonuclease distantly related to archaeal Holliday junction resolvase, YraN/UPF0102 family	L	Replication, recombination and repair
BAA10410.1	COG2385	441951	3.59e-106	37.73	SpoIID	Sporulation protein SpoIID (lytic transglycosylase)	D	Cell cycle control, cell division, chromosome partitioning
BAA10411.1	COG0607	440372	2.41e-28	32.407	PspE	Rhodanese-related sulfurtransferase	P	Inorganic ion transport and metabolism
BAA10412.1	COG0724	440488	3.13e-38	46.429	RRM	RNA recognition motif (RRM) domain	J	Translation, ribosomal structure and biogenesis
